respondent_ID,IP_Address,bad_response,first_date,date_text,location_attempt,how_many_trips,leave_home,home_zip,minutes_observed,travel_mode_1,travel_mode_2,travel_mode_3,travel_mode_4,travel_mode_5,carpool,carpool_count,primary_purpose,overnight,overnight_count,accomodation_1,accomodation_2,accomodation_3,accomodation_4,accomodation_5,accomodation_6,accomodation_7,accomodation_location,food,dining_type_1,dining_type_2,dining_type_3,dining_type_4,dine_out_count,bird_list_1,bird_list_2,bird_list_3,bird_list_4,bird_list_5,bird_list_6,bird_list_7,bird_list_8,bird_list_9,motivation_1,motivation_2,motivation_3,motivation_4,motivation_5,motivation_6,birding_experience,years_birding,bird_org,gas_expense,airfare_expense,meal_expense,accomodation_expense,donation_5,donation_25,donation_50,donation_75,donation_100,donation_200,age,gender_1,gender_2,race,marital_status_1,marital_status_2,hourly_wage,education_1,education_2,employment_status,vagrant_travel_freq,other_birding,other_natural,natural_activities_1,natural_activities_2,natural_activities_3,puffin,revist,ebird,other_database,which_other_database,twitter,facebook,how_many_other_birders_1,how_many_other_birders_2,how_many_other_birders_3
13293914352,129.64.0.34,,14-Jan-22,Jan-14-2022,"Boothbay Harbor, Maine",Two,Yes,5602,15,Private vehicle,,,,,Yes,3,Yes,No,0,,,,,,I did not use accommodations,,NA,Both: made meals and ate out,Fast food,,,,Once each tome I went so 2 total,Life list,Country list,State list,Province list,County list,I only keep lists on eBird,,,Year lists,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,It’s a really cool bird,Expert birder (can identify >300 bird species without a field guide),1,No,20.03,NA,5,0,Yes,Yes,Yes,No,No,No,18-24,Man,,White or Caucasian,Single,,0,Other (please specify),Currently a senior in college,Student,>10 times,Yes,Yes,Birding elsewhere,,,No,Likely,Yes,No,NA,No,No,55,100,
13293913267,75.134.71.26,,1/16/2022,Jan-16-2022,"Boothbay Harbor, Maine",Two,Yes,1007,15,Private vehicle,,,,,No,NA,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,NA,Both: made meals and ate out,,,Sit down,,1,Life list,,State list,,,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),45,Yes,35,na,25,125,Yes,Yes,No,No,No,No,55-64,Man,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,4-7 times,No,No,,,,No,Very likely,Yes,No,,No,No,200,200,
13293909670,75.138.178.154,,20-Dec-21,Dec-20-2021,"Dighton, Massachusetts ",Two,Yes,1550,440,Private vehicle,,,,,Yes,2,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,4011,Primarily ate out (dine-in and/or take-out),,,Sit down,,3,Life list,Country list,State list,Province list,County list,I only keep lists on eBird,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),11,No,120,NA,150,100,Yes,Yes,Yes,No,No,No,35-44,Man,,White or Caucasian,Married,,33,High School,,Employed - full time,>10 times,Yes,Yes,birding,,,No,Very likely,Yes,Yes,iNaturalist,Yes,Yes,300,200,
13293915670,24.34.47.41,,,Jan-00-1900,"Bar Harbor, Maine",One,Yes,3820,0,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293906411,68.160.134.176,,,Jan-00-1900,,,,1775,0,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,i dont count birds unless photographed.  have done so all over the world,,,,,,,Expert birder (can identify >300 bird species without a field guide),30,Yes,,,,,,,,,,,65+,Man,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,"Less than once a, on average",,,,,,,,,,,,,,,
13293906000,108.20.239.42,,Jan-22-2022,Jan-22-2022,"Pemaquid Harbor, Maine",Two,Yes,2482,120,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,2,Life list,Country list,,,County list,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),50,Yes,50,NA,75,0,Yes,Yes,No,No,No,No,55-64,Man,,White or Caucasian,Married,,125,Bachelor's degree or equivalent,,Employed - full time,1-3 times,Yes,No,,,,No,Somewhat likely,No,No,na,No,No,35,300,
13293908839,75.69.117.203,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293892215,108.49.224.249,,16-Jan-22,Jan-16-2022,"Boothbay Harbor, Maine",One,Yes,1701,30,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,Na,0,Life list,,,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),30,Yes,70,Na,10,0,Yes,Yes,No,No,No,No,35-44,Woman,,White or Caucasian,Married,,54,Master's degree or equivalent,,Employed - full time,1-3 times,No,No,Na,,,No,Likely,No,No,Na,No,Yes,100,,
13293873287,47.145.106.179,,,Jan-00-1900,,,,90703,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293846933,72.241.15.178,,13-Jan-22,Jan-13-2022,"Boothbay Harbor, Maine",One,Yes,43614,40,Private vehicle,,,,,No,NA,Yes,Yes,3,,Hotel/Motel/Inn,,,,,,"Bath, Maine, USA",Primarily ate out (dine-in and/or take-out),,,,All of the top 3,3,Life list,,State list,,County list,,,,"Yard list, vacation lists, ",,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),12,Yes,340,Na,250,480,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,4-7 times,No,Yes,Reid state park for additional birds,,,No,Very likely,Yes,No,Na,No,Yes,50,,
13293854274,74.193.183.179,,,Jan-00-1900,,,,71446,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293839980,70.20.35.57,,,Jan-00-1900,"Boothbay Harbor, Maine",Two,Yes,4938,,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,,,,,,,,,I don't keep bird lists,,,Rarity of the species,,,,,Beginner birder (can identify <100 bird species without a field guide),5,Yes,40,NA,0,0,Yes,Yes,No,No,No,No,65+,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,1-3 times,Yes,Yes,,,,No,Very likely,No,No,,No,No,60,45,
13293850564,74.128.214.172,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293834338,97.95.83.79,,23-Jan-22,Jan-23-2022,"Southport, Maine",One,Yes,49855,15,Private vehicle,,,,,Yes,3,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,,,Grocery deli counter,2,Life list,,,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),45,No,30,Na,40,0,Yes,Yes,Yes,Yes,Yes,No,55-64,Woman,,White or Caucasian,Married,,Na,Bachelor's degree or equivalent,,Retired,4-7 times,Yes,Yes,Birding to see barnacle goose ,Look at lighthouses,,No,Likely,No,No,Na,No,Yes,120,,
13293842553,73.195.112.108,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293796732,70.105.225.57,,31-Dec-21,Dec-31-2021,"Georgetown, Maine",One,Yes,4342,25,Private vehicle,,,,,No,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Both: made meals and ate out,,Fast Casual,,,1,Life list,Country list,,,,,,,"Trip list, yard list",,Rarity of the species,,,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),30,Yes,3.5,Na,18,Na,Yes,Yes,No,No,No,No,55-64,Woman,,White or Caucasian,Married,,34,Master's degree or equivalent,,Employed - full time,"Less than once a, on average",No,No,,,,No,Very likely,No,No,,No,Yes,20,,
13293792552,173.237.207.33,,,Jan-00-1900,"Boothbay Harbor, Maine",One,No,4553,15,Private vehicle,,,,,No,0,No,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,NA,0,,,,,,,I don't know what a bird list is,,,,,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,,,I am not a birder (can identify a few species in my yard),0,No,4,NA,NA,Na,Yes,No,No,No,No,No,35-44,Woman,,Native American or Alaskan Native,Single,,150,Master's degree or equivalent,,Employed - full time,"Less than once a, on average",No,Yes,Hiking,Sailing,,No,Neither likely nor unlikely,No,No,NA,No,No,0,,
13293787233,173.24.165.91,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293750642,67.248.18.71,,,Jan-00-1900,"Boothbay Harbor, Maine",Three or more,Yes,4856,20,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,Fast Casual,,,1,Life list,Country list,,,,,,,,,Rarity of the species,,,,,Expert birder (can identify >300 bird species without a field guide),50,Yes,50,N/A,30,0,Yes,Yes,Yes,Yes,Yes,Yes,65+,Woman,,White or Caucasian,Married,,NA,Master's degree or equivalent,,Retired,1-3 times,No,No,,,,No,Very likely,No,No,N/A,No,No,25,50,100
13293773390,99.96.65.223,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293744087,73.89.82.113,,,Jan-00-1900,"Georgetown, Maine",One,Yes,1473,180,Private vehicle,,,,,No,NA,Yes,No,NA,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,,Life list,,,,,,,,,Wildlife photography,Rarity of the species,,,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),5,Yes,50,na,0,0,Yes,No,No,No,No,No,65+,Man,,White or Caucasian,Married,,0,Bachelor's degree or equivalent,,Retired,1-3 times,Yes,No,,,,No,Very likely,No,No,,No,No,100,,
13293730288,71.8.92.236,,,Jan-00-1900,,,Yes,12180,0,,,,,,NA,0,No,No,0,,,,,,I did not use accommodations,,NA,,,,,Didn't try to see the eagle,0,,,,,,,,I don't keep bird lists,,,,,,,I wasn't motivated to see the bird,I am not a birder (can identify a few species in my yard),0,No,0,NA,0,0,No,No,No,No,No,No,18-24,Man,,White or Caucasian,Single,,6.5,Bachelor's degree or equivalent,,Student,"Less than once a, on average",No,No,,,,,Unlikely,No,No,,No,No,0,,
13293731112,24.179.39.189,,12/21/2021,Dec-21-2021,"Georgetown, Maine",Two,Yes,4427,35,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,1,Life list,Country list,State list,,County list,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),3,Yes,35,NA,15,0,Yes,Yes,Yes,Yes,Yes,Yes,18-24,Man,,White or Caucasian,Single,,20,Bachelor's degree or equivalent,,Student,>10 times,Yes,No,NA,NA,NA,No,Neither likely nor unlikely,Yes,No,NA,Yes,Yes,200,100,
13293715927,24.198.150.18,,,Jan-00-1900,"Georgetown, Maine",One,Yes,3816,,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,Fast Casual,,,1,Life list,Country list,State list,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),12,Yes,40,Na,50,Na,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Woman,,White or Caucasian,Married,,30,Bachelor's degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,Yes,Other birds,,,No,Very likely,No,No,Na,No,No,100,0,0
13289295716,98.2.220.205,,Dec-31-2021,Dec-31-2021,"Georgetown, Maine",Three or more,Yes,4096,120,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,Na,0,,,,,,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),13,Yes,40,Na,0,0,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Woman,,White or Caucasian,Single,,30,Bachelor's degree or equivalent,,Employed - part time,4-7 times,Yes,Yes,General nature walk,Birding,Photography,No,Likely,Yes,No,NA,No,Yes,300,40,200
13293704479,98.11.136.194,,19-Jan-22,Jan-19-2022,4537,One,No,4537,25,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,4537,Both: made meals and ate out,Fast food,,,,0,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293695789,24.107.177.89,,,Jan-00-1900,,,,63110,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,Life list,,,,County list,I only keep lists on eBird,,,Park list,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,Evolutionary uniqueness,Expert birder (can identify >300 bird species without a field guide),9,Yes,,,,,Yes,No,No,No,No,No,25-34,Man,,White or Caucasian,Married,,15,Doctoral degree or equivalent,,Student,4-7 times,,,,,,,,,,,,,,,
13293676712,70.105.236.213,,,Jan-00-1900,"Boothbay Harbor, Maine",One,Yes,4401,0,Private vehicle,,,,,Yes,2,No,No,0,,,,,,I did not use accommodations,,NA,,,,,,,,,,,,,,I don't keep bird lists,,,,,,, climate change,Intermediate birder (can identify >100 but <300 bird species without a field guide),NA,Yes,0,NA,0,0,No,No,No,No,No,No,45-54,Prefer not to say,,I would rather not say,Single,,NA,,,Employed - full time,"Less than once a, on average",Yes,Yes,Hiking,Wildlife viewing,Beachcombing,No,Neither likely nor unlikely,No,No,,No,No,0,,
13293672308,173.70.57.205,,2-Jan-22,Jan-02-2022,"Georgetown, Maine",Two,Yes,8757,180,Private vehicle,,,,,Yes,2,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,"Boothbay Harbor, Maine, USA",Brought own snacks but ate main meals out,,,Sit down,,2,,,,,,I only keep lists on eBird,,,,,Rarity of the species,,,,,Expert birder (can identify >300 bird species without a field guide),14,Yes,50,Na,60,300,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Woman,,White or Caucasian,Single,,NA,Bachelor's degree or equivalent,,Retired,>10 times,Yes,No,,,,No,Likely,No,No,,No,Yes,250,150,
13293674310,174.242.73.169,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293670063,73.17.198.24,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293614237,67.242.142.57,,,Jan-00-1900,"Boothbay Harbor, Maine",One,Yes,4043,0,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,Na,0,,,,,,,,I don't keep bird lists,,,Rarity of the species,,,,,Beginner birder (can identify <100 bird species without a field guide),3,No,40,Na,Na,Na,Yes,No,No,No,No,No,45-54,Woman,,White or Caucasian,Married,,25,Bachelor's degree or equivalent,,Self-employed,1-3 times,No,No,Na,Na,Na,No,Very likely,No,No,Na,No,Yes,25,,
13293602249,75.68.191.188,,31-Dec-21,Dec-31-2021,"Five Islands, Maine",Three or more,Yes,4011,345,Private vehicle,,,,,No,NA,Yes,No,NA,,,,,,,,NA,Primarily ate out (dine-in and/or take-out),,Fast Casual,Sit down,,6,Life list,Country list,State list,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),4,Yes,400,N-a,300,0,Yes,Yes,No,No,No,No,55-64,Man,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,4-7 times,Yes,Yes,Photography ,Hiking ,,No,Very likely,Yes,Yes,Audubon ,No,No,3,5,2
13293589246,65.175.160.32,,16-Jan-22,Jan-16-2022,"Boothbay Harbor, Maine",Two,Yes,3249,30,Private vehicle,,,,,No,NA,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,"Boothbay Harbor, Maine, USA",Primarily ate out (dine-in and/or take-out),Fast food,,Sit down,,5,Life list,,,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),6,No,90,Na,300,160,Yes,Yes,No,No,No,No,45-54,Woman,,White or Caucasian,Married,,54,Bachelor's degree or equivalent,,Employed - full time,1-3 times,Yes,Yes,Walking in a state park,Wildlife viewing ,,No,Very likely,No,No,,No,Yes,200,200,
13293598015,76.24.81.72,,23-Jan-22,Jan-23-2022,"Boothbay Harbor, Maine",Three or more,Yes,3055,20,Private vehicle,,,,,No,0,Yes,Yes,1,,,,AirBnB,,,,"Boothbay Harbor, Maine, USA",Packed food for all meals,,,,NA,1,Life list,,,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),1,No,200,NA,100,300,Yes,Yes,Yes,Yes,Yes,Yes,18-24,Man,,Hispanic or Latino,Married,,20,High School,,Employed - full time,1-3 times,No,No,NA,NA,NA,No,Very likely,No,No,NA,No,No,30,30,150
13293595649,108.2.153.191,,12-Jan-22,Jan-12-2022,"Boothbay Harbor, Maine",One,Yes,19803,120,Private vehicle,,,,,Yes,3,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,"Bath, Maine, USA",Both: made meals and ate out,,Fast Casual,,,1,,,,,,I only keep lists on eBird,,,,,Rarity of the species,,,,I’m a raptor junkie :),Intermediate birder (can identify >100 but <300 bird species without a field guide),15,Yes,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293593090,208.117.89.89,,16-Jan-22,Jan-16-2022,"Pemaquid Harbor, Maine",One,No,4551,90,Private vehicle,,,,,No,0,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,na,0,,,,,,,,I don't keep bird lists,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),NA,No,1.5,na,0,0,Yes,No,No,No,No,No,55-64,Woman,,White or Caucasian,Single,,25,Master's degree or equivalent,,Employed - full time,"Less than once a, on average",No,Yes,hiking nearby (which is also nearby my home!),,,No,Very likely,No,No,na,No,Yes,100,,
13293569676,108.77.174.139,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293502826,172.58.188.106,,,Jan-00-1900,"Boothbay Harbor, Maine",One,Yes,20003,,,Rental vehicle,Plane,,,Yes,2,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,"Bath, Maine, USA",Both: made meals and ate out,Fast food,,,We bought food at local grocery store and fixed it in our hotel kitchenette.,1,Life list,Country list,State list,,,,,,,,Rarity of the species,,Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),44,Yes,50,400,200,185,Yes,No,No,No,No,No,65+,Woman,,White or Caucasian,Single,,NA,Master's degree or equivalent,,Retired,1-3 times,Yes,Yes,Hiking,Scenic drives,,No,Very unlikely,Yes,No,,No,No,35,,
13293531832,71.161.201.166,,21-Jan-22,Jan-21-2022,"South Bristol, Maine",Two,Yes,4352,25,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,1,Life list,,,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),15,Yes,45,NA,60,0,Yes,No,No,No,No,No,25-34,Man,,White or Caucasian,Single,,16,Master's degree or equivalent,,Employed - part time,"Less than once a, on average",No,No,,,,No,Likely,No,No,,No,No,70,120,
13293532871,216.151.183.3,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293529311,74.111.9.147,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293519315,45.46.53.227,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13293497033,206.85.224.15,,2-Jan-22,Jan-02-2022,"Georgetown, Maine",One,Yes,4932,20,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,Na,0,Life list,,,,,I only keep lists on eBird,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),10,No,60,Na,Na,Na,Yes,Yes,No,No,No,No,25-34,Woman,,White or Caucasian,Single,,13.75,Bachelor's degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,No,Na,,,No,Neither likely nor unlikely,Yes,Yes,iNaturalist,No,Yes,60,,
