respond_id,consent,age18,attempt_us,attempt_ca,gas_cost_new,airfare_cost_new,meal_cost_new,lodging_cost_new,age,gender,gender_other,race,marital_status,marital_status_other,employment_status,date_text,location_attempt,home_zip,minutes_observed,accomodation_location,carpool,carpool_count,overnight,overnight_count,hourly_wage,years_birding,how_many_other_birders_1,how_many_other_birders_2,how_many_other_birders_3,location_attempt_sep,respond_id_count,attempt_lat,attempt_lng,home_lat,home_lng,travel_time_sec,travel_dist_meter
13294640489,"I agree, start questionnaire",Yes,Yes,No,10,0,5,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-03-2022,"Five Islands, Maine",04347,3,NA,Yes,2,No,0,NA,50,100,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.29,-69.82,3543,66876
13294643801,"I agree, start questionnaire",Yes,Yes,No,20,NA,40,0,55-64,Man,NA,White or Caucasian,Single,NA,Retired,Dec-31-2021,4548,05070,30,4043,No,NA,Yes,2,NA,50,50,NA,NA,04548,1,43.82,-69.74,43.85,-72.35,13328,370314
13294732747,"I agree, start questionnaire",Yes,Yes,No,25,NA,25,NA,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-02-2022,"Georgetown, Maine",01985,40,NA,Yes,2,No,NA,NA,10,50,6,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.79,-70.97,15483,425955
13294751488,"I agree, start questionnaire",Yes,Yes,No,15,NA,8,0,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Georgetown, Maine",03255,1,4079,No,0,Yes,3,NA,43,120,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.32,-72.02,19045,528033
13294773850,"I agree, start questionnaire",Yes,Yes,No,20,NA,7,0,25-34,Woman,NA,White or Caucasian,Single,NA,Employed - part time,Jan-15-2022,"Boothbay Harbor, Maine",04103,45,NA,NA,2,No,0,17,10,99,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.69,-70.29,4540,91784
13294817790,"I agree, start questionnaire",Yes,Yes,No,75,0,0,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-15-2022,"Boothbay Harbor, Maine",01864,90,NA,No,0,No,0,NA,45,40,100,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.58,-71.08,9606,241364
13294822250,"I agree, start questionnaire",Yes,Yes,No,45,NA,10,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-01-2022,"Five Islands, Maine",05403,15,NA,Yes,2,No,0,50,45,200,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.45,-73.18,16596,482587
13294839403,"I agree, start questionnaire",Yes,Yes,No,10,NA,15,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",04021,40,NA,Yes,4,No,0,25,3,100,75,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.8,-70.27,11418,298036
13294862559,"I agree, start questionnaire",Yes,Yes,No,10,NA,15,NA,65+,Man,NA,White or Caucasian,Married,NA,Retired,Dec-21-2021,"Dighton, Massachusetts",02035,120,NA,Yes,2,No,0,NA,50,250,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,42.06,-71.23,77147,2299362
13294872074,"I agree, start questionnaire",Yes,Yes,No,6,NA,NA,NA,65+,Man,NA,White or Caucasian,Married,NA,Retired,Dec-20-2021,"Berkley, Massachusetts",03468,75,NA,Yes,3,No,NA,NA,35,200,NA,NA,"Berkley, Massachusetts, USA",1,NA,NA,NA,NA,0,0
13294872682,"I agree, start questionnaire",Yes,Yes,No,0,NA,NA,NA,65+,Man,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Georgetown, Maine",02493,55,"Portland, Maine, USA",Yes,2,No,0,NA,45,75,75,80,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.36,-71.3,17793,492684
13294886650,"I agree, start questionnaire",Yes,Yes,No,20,NA,0,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-01-2022,"Georgetown, Maine",02145,45,NA,No,2,No,0,0,40,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.39,-71.09,17339,479493
13294920353,"I agree, start questionnaire",Yes,Yes,No,20,NA,90,NA,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Bristol, Maine",04530,180,NA,Yes,2,No,0,350,2,250,NA,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,43.9,-69.8,2716,64347
13294951989,"I agree, start questionnaire",Yes,Yes,No,10,NA,5,0,35-44,Man,NA,White or Caucasian,Single,NA,Employed - full time,Jan-01-2022,4548,02140,70,NA,Yes,2,No,0,75,11,100,NA,NA,04548,1,43.82,-69.74,42.39,-71.13,9373,245394
13294986443,"I agree, start questionnaire",Yes,Yes,No,200,NA,300,150,55-64,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-08-2022,"Boothbay Harbor, Maine",14482,300,"Boothbay Harbor, Maine, USA",Yes,2,Yes,1,NA,5,20,15,20,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43,-78,31319,908007
13295039068,"I agree, start questionnaire",Yes,Yes,No,15,NA,75,NA,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Georgetown, Maine",01984,120,NA,Yes,2,No,0,NA,60,75,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.6,-70.87,16588,448604
13295063533,"I agree, start questionnaire",Yes,Yes,No,0,NA,40,0,65+,Woman,NA,White or Caucasian,Other (please specify),Widow,Retired,Dec-20-2021,"Berkley, Massachusetts",03801,130,NA,Yes,2,No,0,NA,37,100,80,NA,"Berkley, Massachusetts, USA",1,NA,NA,43.07,-70.8,62092,1850169
13295080840,"I agree, start questionnaire",Yes,Yes,No,30,NA,10,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Georgetown, Maine",04107,60,NA,Yes,2,No,0,0,0,150,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.59,-70.24,12411,314929
13295085171,"I agree, start questionnaire",Yes,Yes,No,10,0,0,0,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,December & January,4538,04538,15,NA,No,0,No,0,38,NA,NA,NA,NA,04538,1,43.85,-69.63,43.85,-69.63,0,0
13295112839,"I agree, start questionnaire",Yes,Yes,No,60,NA,0,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",03455,NA,NA,Yes,2,No,0,NA,50,50,30,40,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.9,-72.19,13253,326155
13295149896,"I agree, start questionnaire",Yes,Yes,No,30,NA,15,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Five Islands, Maine",04107,45,NA,No,2,No,0,0,15,100,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,43.59,-70.24,4209,84750
13295181160,"I agree, start questionnaire",Yes,Yes,No,90,438,250,165,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - part time,Jan-23-2022,"Boothbay Harbor, Maine",21234,240,02332; 04011,Yes,2,Yes,3,45,4,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.39,-76.53,31097,885390
13295194479,"I agree, start questionnaire",Yes,Yes,No,100,NA,50,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-01-2022,02715; 04548,01730,10,NA,Yes,5,No,0,72,50,20,150,NA,02715,2,41.82,-71.15,42.5,-71.28,4004,96293
13295194479,"I agree, start questionnaire",Yes,Yes,No,100,NA,50,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-01-2022,02715; 04548,01730,10,NA,Yes,5,No,0,72,50,20,150,NA, 04548,2,NA,NA,42.5,-71.28,59741,1774894
13295208993,"I agree, start questionnaire",Yes,Yes,No,0,NA,NA,NA,45-54,Man,NA,White or Caucasian,Single,NA,Employed - full time,Dec-20-2021,"Dighton, Massachusetts",01902,60,NA,No,0,No,0,NA,3,150,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,42.47,-70.94,60955,1801975
13295211383,"I agree, start questionnaire",Yes,Yes,No,100,1200,400,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-21-2022,"Fort William Henry, Maine",77024,60,"Boothbay Harbor, Maine, USA",Yes,3,Yes,2,NA,30,100,NA,NA,"Fort William Henry, Maine, USA",1,NA,NA,29.77,-95.5,44026,1322932
13295261521,"I agree, start questionnaire",Yes,Yes,No,0,NA,0,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-10-2022,4576,04576,10,NA,No,0,No,0,100,NA,100,100,NA,04576,1,43.82,-69.67,43.82,-69.67,0,0
13295262414,"I agree, start questionnaire",Yes,Yes,No,60,NA,30,0,65+,Man,NA,White or Caucasian,Married,NA,Employed - part time,Jan-00-1900,"Boothbay Harbor, Maine",01867,0,4079,No,NA,Yes,1,23,40,2,2,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.53,-71.1,9503,251570
13295286331,"I agree, start questionnaire",Yes,Yes,No,40,NA,100,0,45-54,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-15-2022,"Boothbay Harbor, Maine",04330,120,NA,Yes,2,No,NA,50,0,200,200,40,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.4,-69.7,3876,70422
13295287298,"I agree, start questionnaire",Yes,Yes,No,20,NA,28,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",04103,60,NA,No,NA,No,NA,NA,40,2,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.69,-70.29,4540,91784
13295294043,"I agree, start questionnaire",Yes,Yes,No,0,NA,150,320,18-24,Non-binary / non-conforming,NA,White or Caucasian,Single,NA,Employed - part time,Jan-15-2022,"Boothbay Harbor, Maine",11237,30,"Bath, Maine, USA",Yes,3,Yes,3,25,1,50,100,100,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.7,-73.92,22204,594674
13295324825,"I agree, start questionnaire",Yes,Yes,No,15,NA,NA,NA,45-54,Prefer not to say,NA,I would rather not say,Single,NA,Unemployed,Jan-21-2022,"Bristol, Maine",04973,2,NA,No,NA,No,0,Na,20,25,20,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,44.4,-69.2,6004,155551
13295332949,"I agree, start questionnaire",Yes,Yes,No,200,NA,20,280,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-24-2022,"Boothbay Harbor, Maine",12570,25,04538; 04556,No,NA,Yes,2,NA,28,50,40,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.62,-73.68,20040,547736
13295386700,"I agree, start questionnaire",Yes,Yes,No,29,NA,30,NA,55-64,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-01-2022,"Boothbay Harbor, Maine",04554,5,NA,Yes,3,No,NA,NA,55,0,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.87,-69.51,2774,45915
13295657632,"I agree, start questionnaire",Yes,Yes,No,30,NA,30,NA,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",04679,15,NA,Yes,2,No,0,50,0,250,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.28,-68.34,9952,189552
13295658820,"I agree, start questionnaire",Yes,Yes,No,80,NA,50,400,18-24,Man,NA,White or Caucasian,Married,NA,Unemployed,Jan-00-1900,"Boothbay Harbor, Maine",01082,0,"Nobleboro, Maine, USA",No,NA,Yes,3,30,1,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.3,-72.3,14734,384367
13295677557,"I agree, start questionnaire",Yes,Yes,No,60,NA,70,150,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",02771,NA,"Boothbay Harbor, Maine, USA",Yes,2,Yes,1,NA,20,75,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.84,-71.32,13388,352016
13295682762,"I agree, start questionnaire",Yes,Yes,No,10,NA,NA,NA,65+,Woman,NA,White or Caucasian,Single,NA,Employed - part time,Jan-00-1900,"Berkley, Massachusetts",02026,0,NA,No,NA,No,NA,NA,20,NA,NA,NA,"Berkley, Massachusetts, USA",1,NA,NA,42.25,-71.18,59314,1768544
13295689003,"I agree, start questionnaire",Yes,Yes,No,25,NA,75,NA,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-01-2022,"Georgetown, Maine",04011,650,NA,Yes,2,No,0,NA,50,150,200,60,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.9,-70,10363,271680
13295717685,"I agree, start questionnaire",Yes,Yes,No,80,NA,150,0,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Boothbay Harbor, Maine",01523,240,"Boothbay Harbor, Maine, USA",No,2,Yes,2,NA,0,100,20,150,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.47,-71.67,10974,289972
13295723472,"I agree, start questionnaire",Yes,Yes,No,40,NA,50,NA,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-15-2022,"Boothbay Harbor, Maine",04558,180,NA,No,NA,No,0,50,25,75,50,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.9,-69.53,2604,42580
13295740204,"I agree, start questionnaire",Yes,Yes,No,30,NA,NA,0,NA,NA,NA,White or Caucasian,Married,NA,Self-employed,Jan-00-1900,"Boothbay Harbor, Maine",04210,NA,NA,No,NA,No,NA,NA,10,25,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.1,-70.2,4592,79094
13295740371,"I agree, start questionnaire",Yes,Yes,No,0,NA,25,0,18-24,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-23-2022,"Boothbay Harbor, Maine",04074,25,NA,Yes,4,No,0,31,2,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.6,-70.4,4997,109423
13295753383,"I agree, start questionnaire",Yes,Yes,No,25,NA,0,0,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Dec-31-2021,"Georgetown, Maine",04105,30,NA,No,1,No,0,50,11,70,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.75,-70.27,11461,301897
13295758410,"I agree, start questionnaire",Yes,Yes,No,32,NA,130,118,55-64,Woman,NA,White or Caucasian,Other (please specify),Living in sin,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",04691,90,"Bath, Maine, USA",Yes,2,Yes,1,35,42,90,40,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.8,-67.2,14553,274384
13295776389,"I agree, start questionnaire",Yes,Yes,No,100,NA,10,0,65+,Man,NA,White or Caucasian,Single,NA,Retired,Dec-31-2021,"Five Islands, Maine",04444,30,NA,Yes,2,No,0,NA,52,30,50,100,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.7,-68.9,7407,198722
13295780190,"I agree, start questionnaire",Yes,Yes,No,30,NA,60,NA,45-54,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-21-2022,"Southport, Maine",04943,30,NA,No,2,No,0,NA,25,50,5,NA,"Southport, Maine, USA",1,NA,NA,44.88,-69.53,70715,2103484
13295801311,"I agree, start questionnaire",Yes,Yes,No,22,NA,NA,NA,35-44,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,4548,02138,50,NA,Yes,2,No,0,36,16,50,150,NA,04548,1,43.82,-69.74,42.38,-71.13,9518,247717
13295887073,"I agree, start questionnaire",Yes,Yes,No,60,NA,0,0,25-34,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-21-2022,"Boothbay Harbor, Maine",04106,90,NA,Yes,3,No,0,35,10,10,200,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.63,-70.3,4544,98353
13295892820,"I agree, start questionnaire",Yes,Yes,No,120,NA,50,NA,18-24,Man,NA,White or Caucasian,Single,NA,Student,Jan-00-1900,"Boothbay Harbor, Maine",18940,600,4005,Yes,2,No,0,Na,0.8,2,~100,~50,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.26,-74.96,26413,719701
13295968121,"I agree, start questionnaire",Yes,Yes,No,200,NA,NA,NA,65+,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-01-2022,"Five Islands, Maine",01827,720,NA,Yes,3,No,0,45,62,300,300,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,42.67,-71.5,9207,252250
13296074129,"I agree, start questionnaire",Yes,Yes,No,95,NA,65,130,55-64,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-13-2022,NA,10514,300,4530,Yes,3,Yes,1,80,50,60,120,NA,NA,1,NA,NA,41.18,-73.77,67749,2026652
13296088926,"I agree, start questionnaire",Yes,Yes,No,100,NA,100,0,25-34,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-15-2022,"Boothbay Harbor, Maine",01570,210,NA,No,NA,No,0,30,6,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.06,-71.85,12381,338546
13296096851,"I agree, start questionnaire",Yes,Yes,No,40,NA,0,0,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Dec-31-2021,"Georgetown, Maine",01940,60,NA,Yes,2,No,0,NA,20,50,200,100,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.54,-71.03,16513,453670
13296111764,"I agree, start questionnaire",Yes,Yes,No,50,NA,0,0,55-64,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-23-2022,"Bristol, Maine",03244,65,NA,Yes,2,No,0,18,4,40,50,75,"Bristol, Maine, USA",1,43.6364757,-70.3124515,43.1,-71.9,7285,203997
13296112270,"I agree, start questionnaire",Yes,Yes,No,50,NA,30,120,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-13-2022,"Boothbay Harbor, Maine",04429,120,4011,Yes,2,Yes,1,NA,20,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.7,-68.6,8122,154160
13296185606,"I agree, start questionnaire",Yes,Yes,No,35,NA,0,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-15-2022,"Boothbay Harbor, Maine",04553,45,NA,Yes,2,No,0,NA,40,50,100,250,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.05,-69.57,1876,27966
13296225198,"I agree, start questionnaire",Yes,Yes,No,15,NA,0,0,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-00-1900,"Boothbay Harbor, Maine",04401,0,NA,Yes,1,No,0,35,NA,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.9,-68.8,8112,190782
13296289225,"I agree, start questionnaire",Yes,Yes,No,6,NA,0,0,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - part time,Jan-16-2022,"Boothbay Harbor, Maine",04011,60,NA,No,NA,No,0,15,20,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.9,-70,2963,54951
13296346120,"I agree, start questionnaire",Yes,Yes,No,0,NA,0,0,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-23-2022,"Pemaquid Harbor, Maine",04428,20,NA,Yes,2,No,0,NA,20,50,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,44.8,-68.6,7683,148794
13296365191,"I agree, start questionnaire",Yes,Yes,No,75,NA,150,450,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",06331,NA,4553,No,NA,Yes,2,NA,5,40,30,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.7,-71.99,14268,389595
13296394317,"I agree, start questionnaire",Yes,Yes,No,20,NA,20,NA,25-34,Woman,NA,White or Caucasian,Single,NA,Student,Jan-13-2022,"Boothbay Harbor, Maine",03904,15,NA,Yes,2,No,0,15,5,4,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.11,-70.73,7020,169740
13296428773,"I agree, start questionnaire",Yes,Yes,No,20,NA,20,0,18-24,Man,NA,White or Caucasian,Single,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",04530,120,4530,No,NA,No,NA,23,5,200,200,50,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.9,-69.8,10745,215618
13296489312,"I agree, start questionnaire",Yes,Yes,No,25,NA,100,0,35-44,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-01-2022,"Georgetown, Maine",04915,120,NA,Yes,3,No,0,20,5,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.5,-69.1,6240,124946
13296500585,"I agree, start questionnaire",Yes,Yes,No,30,NA,0,0,25-34,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",04287,20,NA,No,NA,No,0,36,2,40,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.06,-69.97,3593,61535
13297268952,"I agree, start questionnaire",Yes,Yes,No,75,NA,25,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",04222,90,NA,Yes,2,No,0,NA,5,20,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.96,-70.13,3707,67533
13297487607,"I agree, start questionnaire",Yes,Yes,No,100,NA,150,NA,45-54,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-20-2021,2779,01474,19,NA,No,NA,No,NA,85,10,120,75,50,02779,1,41.83,-71.06,42.67,-71.75,5452,130227
13297789556,"I agree, start questionnaire",Yes,Yes,No,18,NA,NA,NA,25-34,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,4538,03903,90,NA,Yes,2,No,0,46,28,40,NA,NA,04538,1,43.85,-69.63,43.15,-70.78,7150,176368
13297794332,"I agree, start questionnaire",Yes,Yes,No,40,NA,150,300,35-44,Woman,NA,White or Caucasian,Other (please specify),Separated,Employed - full time,Jan-15-2022,"Boothbay Harbor, Maine",10025,75,"Boothbay Harbor, Maine, USA",Yes,3,Yes,2,70,10,75,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.8,-73.97,21390,587582
13298116502,"I agree, start questionnaire",Yes,Yes,No,80,NA,40,0,25-34,Woman,NA,White or Caucasian,Single,NA,Unemployed,Jan-16-2022,"Boothbay Harbor, Maine",02769,180,NA,Yes,1,No,0,NA,1,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.84,-71.24,13587,353579
13298387025,"I agree, start questionnaire",Yes,Yes,No,20,NA,NA,NA,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - part time,Dec-20-2021,"Somerset, Massachusetts",02649,168,NA,No,0,No,NA,34,26,200,NA,NA,"Somerset, Massachusetts, USA",1,NA,NA,41.61,-70.49,61624,1828170
13298665778,"I agree, start questionnaire",Yes,Yes,No,100,NA,150,500,45-54,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-01-2022,maine,44077,60,4548,Yes,2,Yes,2,45,8,50,NA,NA,"Maine, USA",1,45.8162859,-68.8593921,41.71,-81.2,50399,1486359
13298682192,"I agree, start questionnaire",Yes,Yes,No,150,NA,100,400,35-44,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-21-2022,4558,19520,180,"Camden, Maine, USA",No,NA,Yes,1,50,10,30,NA,NA,04558,1,43.9,-69.53,40.16,-75.8,29021,809584
13298722183,"I agree, start questionnaire",Yes,Yes,No,58.26,NA,50,250,65+,Man,NA,White or Caucasian,Married,NA,Self-employed,Jan-14-2022,"Boothbay Harbor, Maine",14075,60,4011,Yes,2,Yes,2,50,55,30,25,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.7,-78.8,34464,1001568
13299394141,"I agree, start questionnaire",Yes,Yes,No,65,NA,25,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-23-2022,"Boothbay Harbor, Maine",02879,20,NA,Yes,3,No,0,NA,15,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.43,-71.54,15211,408323
13300213994,"I agree, start questionnaire",Yes,Yes,No,50,NA,25,0,55-64,Man,NA,White or Caucasian,Married,NA,Self-employed,Jan-00-1900,"Boothbay Harbor, Maine",04609,180,NA,Yes,4,No,0,35,48,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.4,-68.3,9346,179513
13300619666,"I agree, start questionnaire",Yes,Yes,No,100,NA,65,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-23-2022,"Bar Harbor, Maine",01803,60,NA,Yes,3,No,0,na,50,100,NA,NA,"Bar Harbor, Maine, USA",1,44.3959126,-68.1933456,42.51,-71.2,17712,451177
13300976011,"I agree, start questionnaire",Yes,Yes,No,100,NA,75,550,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Pemaquid Harbor, Maine",13601,0,4544,No,NA,Yes,4,NA,20,10,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,44,-75.9,29416,806931
13302832965,"I agree, start questionnaire",Yes,Yes,No,100,NA,80,0,45-54,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",01460,91,NA,Yes,3,No,0,55,9,100,50,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.54,-71.49,9954,267235
13303789897,"I agree, start questionnaire",Yes,Yes,No,40,NA,100,NA,35-44,Man,NA,White or Caucasian,Married,NA,Self-employed,Dec-31-2021,"Georgetown, Maine",04069,90,NA,No,2,No,0,NA,35,75,100,100,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.89,-70.18,10827,284769
13304198205,"I agree, start questionnaire",Yes,Yes,No,0,NA,0,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-23-2022,"Pemaquid Harbor, Maine",04530,240,NA,Yes,3,No,0,NA,NA,25,15,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,43.9,-69.8,2528,47585
13308056661,"I agree, start questionnaire",Yes,Yes,No,120,NA,15,0,65+,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-00-1900,1950,01950,350,NA,Yes,3,No,NA,40,29,60,77,NA,01950,1,42.81,-70.87,42.81,-70.87,0,0
13308370464,"I agree, start questionnaire",Yes,Yes,No,90,0,80,0,55-64,Man,NA,White or Caucasian,Single,NA,Self-employed,Jan-24-2022,"Boothbay Harbor, Maine",04970,60,NA,No,0,No,0,42.5,15,25,25,25,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.9,-70.7,9456,187162
13308491554,"I agree, start questionnaire",Yes,Yes,No,20,0,20,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Five Islands, Maine",01331,40,NA,Yes,2,No,0,24,50,50,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,42.6,-72.2,11523,317141
13309866323,"I agree, start questionnaire",Yes,Yes,No,70,NA,50,80,35-44,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Bristol, Maine",05478,90,"Portland, Maine, USA",No,NA,Yes,1,34,3,75,NA,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,44.8,-73.1,15247,450390
