"Acacia brevispica biomass (y=48.739x-41.179, r = 0.24)",,,,,,,,,,,,,,,,,,,,
S/Transect,Quadra,SpCode,DKH,code,branches,Basal area (sq cm),Hmin,Hmax,CanDepth,CrwnDiam,slope,Soiltex,Elev (m),Trcov (%),Shcov (%),Hcov (%),Bare (%),CanArea     = ?D1D2/4 ,CanVol ,Biomass 
M1,M110,ACACBR,1,,b,0.785,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,7.56
M1,M110,ACACBR,1.9,,b,2.83385,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,51.4251
M1,M110,ACACBR,1.5,,b,1.76625,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,31.9295
M1,M110,ACACBR,1.4,,b,1.5386,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,27.0556
M1,M110,ACACBR,1.5,,b,1.76625,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,31.9295
M1,M110,ACACBR,1,,b,0.785,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,7.56
M1,M110,ACACBR,1.8,,b,2.5434,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,46.5512
M1,M110,ACACBR,1,,b,0.785,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,7.56
M1,M110,ACACBR,1.7,,b,2.26865,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,41.6773
M1,M110,ACACBR,1.3,,b,1.32665,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,22.1817
M1,M110,ACACBR,1.5,,b,1.76625,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,31.9295
M1,M110,ACACBR,1.7,,b,2.26865,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,41.6773
M1,M110,ACACBR,2.2,,b,3.7994,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,66.0468
M1,M110,ACACBR,2.1,,b,3.46185,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,61.1729
M1,M110,ACACBR,1.9,,b,2.83385,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,51.4251
M1,M110,ACACBR,1.4,,b,1.5386,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,27.0556
M1,M110,ACACBR,1.1,,b,0.94985,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,12.4339
M1,M110,ACACBR,1.6,,b,2.0096,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,36.8034
M1,M110,ACACBR,1.5,,b,1.76625,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,31.9295
M1,M110,ACACBR,2,,b,3.14,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,56.299
M1,M110,ACACBR,1.7,,b,2.26865,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,41.6773
M1,M110,ACACBR,1.5,,b,1.76625,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,31.9295
M1,M110,ACACBR,1.3,,b,1.32665,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,22.1817
M1,M110,ACACBR,2.4,,b,4.5216,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,75.7946
M1,M110,ACACBR,1.4,,b,1.5386,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,27.0556
M1,M110,ACACBR,1.4,,b,1.5386,0.9,1.96,1.06,2.14,2,5,1670,45,5,65,35,3.57,2.52,27.0556
M1,M110,ACACBR,2,M,M,3.14,0.88,2.23,1.35,0.28,2,5,1670,45,5,65,35,0.06,0.06,56.299
M1,M110,ACACBR,1.4,,b,1.5386,0.88,2.23,1.35,0.28,2,5,1670,45,5,65,35,0.06,0.06,27.0556
M1,M110,ACACBR,1,,b,0.785,0.88,2.23,1.35,0.28,2,5,1670,45,5,65,35,0.06,0.06,7.56
M1,M110,ACACBR,2.1,M,M,3.46185,0.91,1.4,0.49,0.39,2,5,1670,45,5,65,35,0.12,0.04,61.1729
M1,M110,ACACBR,1.3,,b,1.32665,0.91,1.4,0.49,0.39,2,5,1670,45,5,65,35,0.12,0.04,22.1817
M1,M110,ACACBR,3.7,M,M,10.74665,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,139.1553
M1,M110,ACACBR,1.3,,b,1.32665,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,22.1817
M1,M110,ACACBR,1.3,,b,1.32665,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,22.1817
M1,M110,ACACBR,1.3,,b,1.32665,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,22.1817
M1,M110,ACACBR,1.2,,b,1.1304,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,17.3078
M1,M110,ACACBR,1.2,,b,1.1304,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,17.3078
M1,M110,ACACBR,1.1,,b,0.94985,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,12.4339
M1,M110,ACACBR,1.9,,b,2.83385,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,51.4251
M1,M110,ACACBR,1.2,,b,1.1304,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,17.3078
M1,M110,ACACBR,1,,b,0.785,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,7.56
M1,M110,ACACBR,1.3,,b,1.32665,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,22.1817
M1,M110,ACACBR,1.2,,b,1.1304,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,17.3078
M1,M110,ACACBR,2,,b,3.14,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,56.299
M1,M110,ACACBR,1.3,,b,1.32665,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,22.1817
M1,M110,ACACBR,1.2,,b,1.1304,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,17.3078
M1,M110,ACACBR,1.2,,b,1.1304,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,17.3078
M1,M110,ACACBR,2.5,,b,4.90625,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,80.6685
M1,M110,ACACBR,1.6,,b,2.0096,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,36.8034
M1,M110,ACACBR,1,,b,0.785,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,7.56
M1,M110,ACACBR,1.6,,b,2.0096,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,36.8034
M1,M110,ACACBR,1.5,,b,1.76625,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,31.9295
M1,M110,ACACBR,2.4,,b,4.5216,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,75.7946
M1,M110,ACACBR,1.1,,b,0.94985,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,12.4339
M1,M110,ACACBR,1.1,,b,0.94985,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,12.4339
M1,M110,ACACBR,1.2,,b,1.1304,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,17.3078
M1,M110,ACACBR,1.1,,b,0.94985,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,12.4339
M1,M110,ACACBR,1.2,,b,1.1304,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,17.3078
M1,M110,ACACBR,1.7,,b,2.26865,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,41.6773
M1,M110,ACACBR,1,,b,0.785,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,7.56
M1,M110,ACACBR,1.3,,b,1.32665,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,22.1817
M1,M110,ACACBR,3.5,,b,9.61625,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,129.4075
M1,M110,ACACBR,2.2,,b,3.7994,0.77,1.91,1.14,1.92,2,5,1670,45,5,65,35,2.82,2.14,66.0468
M1,M110,ACACBR,2.4,M,M,4.5216,0.97,1.67,0.7,1,2,5,1670,45,5,65,35,0.78,0.36,75.7946
M1,M110,ACACBR,1.6,,b,2.0096,0.97,1.67,0.7,1,2,5,1670,45,5,65,35,0.78,0.36,36.8034
M1,M110,ACACBR,1.7,,b,2.26865,0.97,1.67,0.7,1,2,5,1670,45,5,65,35,0.78,0.36,41.6773
M1,M110,ACACBR,1.2,,b,1.1304,0.97,1.67,0.7,1,2,5,1670,45,5,65,35,0.78,0.36,17.3078
M1,M110,ACACBR,2.3,M,M,4.15265,1.3,2.84,1.54,1.03,2,5,1670,45,5,65,35,0.82,0.84,70.9207
M1,M110,ACACBR,2.1,,b,3.46185,1.3,2.84,1.54,1.03,2,5,1670,45,5,65,35,0.82,0.84,61.1729
M1,M110,ACACBR,2,,b,3.14,1.3,2.84,1.54,1.03,2,5,1670,45,5,65,35,0.82,0.84,56.299
M1,M110,ACACBR,1.8,,b,2.5434,1.3,2.84,1.54,1.03,2,5,1670,45,5,65,35,0.82,0.84,46.5512
M1,M110,ACACBR,1.5,,b,1.76625,1.3,2.84,1.54,1.03,2,5,1670,45,5,65,35,0.82,0.84,31.9295
M1,M110,ACACBR,3.1,M,M,7.54385,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,109.9119
M1,M110,ACACBR,2.4,,b,4.5216,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,75.7946
M1,M110,ACACBR,1.2,,b,1.1304,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,17.3078
M1,M110,ACACBR,1.2,,b,1.1304,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,17.3078
M1,M110,ACACBR,1.2,,b,1.1304,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,17.3078
M1,M110,ACACBR,1.6,,b,2.0096,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,36.8034
M1,M110,ACACBR,2.4,,b,4.5216,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,75.7946
M1,M110,ACACBR,1.5,,b,1.76625,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,31.9295
M1,M110,ACACBR,1.2,,b,1.1304,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,17.3078
M1,M110,ACACBR,1.3,,b,1.32665,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,22.1817
M1,M110,ACACBR,2.9,,b,6.60185,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,100.1641
M1,M110,ACACBR,1.3,,b,1.32665,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,22.1817
M1,M110,ACACBR,2.2,,b,3.7994,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,66.0468
M1,M110,ACACBR,2.7,,b,5.72265,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,90.4163
M1,M110,ACACBR,2,,b,3.14,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,56.299
M1,M110,ACACBR,1.7,,b,2.26865,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,41.6773
M1,M110,ACACBR,1.6,,b,2.0096,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,36.8034
M1,M110,ACACBR,1.8,,b,2.5434,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,46.5512
M1,M110,ACACBR,1.2,,b,1.1304,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,17.3078
M1,M110,ACACBR,1.8,,b,2.5434,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,46.5512
M1,M110,ACACBR,2.4,,b,4.5216,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,75.7946
M1,M110,ACACBR,1,,b,0.785,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,7.56
M1,M110,ACACBR,1.3,,b,1.32665,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,22.1817
M1,M110,ACACBR,1.6,,b,2.0096,0.92,1.81,0.89,2.58,2,5,1670,45,5,65,35,4.17,2.47,36.8034
M1,M110,ACACBR,2.3,M,M,4.15265,0.95,2.6,1.65,1.9,2,5,1670,45,5,65,35,2.56,2.82,70.9207
M1,M110,ACACBR,2.4,,b,4.5216,0.95,2.6,1.65,1.9,2,5,1670,45,5,65,35,2.56,2.82,75.7946
M1,M110,ACACBR,2,,b,3.14,0.95,2.6,1.65,1.9,2,5,1670,45,5,65,35,2.56,2.82,56.299
M1,M110,ACACBR,1.6,,b,2.0096,0.95,2.6,1.65,1.9,2,5,1670,45,5,65,35,2.56,2.82,36.8034
M1,M110,ACACBR,1.1,,b,0.94985,0.95,2.6,1.65,1.9,2,5,1670,45,5,65,35,2.56,2.82,12.4339
M1,M110,ACACBR,1.8,,b,2.5434,0.95,2.6,1.65,1.9,2,5,1670,45,5,65,35,2.56,2.82,46.5512
M1,M110,ACACBR,1.4,,b,1.5386,0.95,2.6,1.65,1.9,2,5,1670,45,5,65,35,2.56,2.82,27.0556
M1,M110,ACACBR,3.2,M,M,8.0384,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,114.7858
M1,M110,ACACBR,2.3,,b,4.15265,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,70.9207
M1,M110,ACACBR,2,,b,3.14,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,56.299
M1,M110,ACACBR,1.7,,b,2.26865,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,41.6773
M1,M110,ACACBR,1.8,,b,2.5434,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,46.5512
M1,M110,ACACBR,2.4,,b,4.5216,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,75.7946
M1,M110,ACACBR,2.2,,b,3.7994,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,66.0468
M1,M110,ACACBR,2.1,,b,3.46185,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,61.1729
M1,M110,ACACBR,1.4,,b,1.5386,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,27.0556
M1,M110,ACACBR,1.6,,b,2.0096,0.8,2.5,1.7,1.23,2,5,1670,45,5,65,35,1.17,1.33,36.8034
M1,M110,ACACBR,3.2,M,M,8.0384,0.51,1.39,0.88,0.75,2,5,1670,45,5,65,35,0.43,0.25,114.7858
M1,M110,ACACBR,1.7,,b,2.26865,0.51,1.39,0.88,0.75,2,5,1670,45,5,65,35,0.43,0.25,41.6773
M1,M110,ACACBR,2,M,M,3.14,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,56.299
M1,M110,ACACBR,1.3,,b,1.32665,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,22.1817
M1,M110,ACACBR,1.1,,b,0.94985,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,12.4339
M1,M110,ACACBR,1,,b,0.785,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,7.56
M1,M110,ACACBR,1.6,,b,2.0096,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,36.8034
M1,M110,ACACBR,1.5,,b,1.76625,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,31.9295
M1,M110,ACACBR,1.7,,b,2.26865,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,41.6773
M1,M110,ACACBR,1.3,,b,1.32665,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,22.1817
M1,M110,ACACBR,1.3,,b,1.32665,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,22.1817
M1,M110,ACACBR,1.8,,b,2.5434,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,46.5512
M1,M110,ACACBR,1.3,,b,1.32665,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,22.1817
M1,M110,ACACBR,1.3,,b,1.32665,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,22.1817
M1,M110,ACACBR,1,,b,0.785,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,7.56
M1,M110,ACACBR,1,,b,0.785,0.67,1.78,1.11,1.16,2,5,1670,45,5,65,35,1.04,0.77,7.56
M1,M110,ACACBR,2.4,M,M,4.5216,0.55,1.6,1.05,0.62,2,5,1670,45,5,65,35,0.3,0.21,75.7946
M1,M110,ACACBR,1.8,,b,2.5434,0.55,1.6,1.05,0.62,2,5,1670,45,5,65,35,0.3,0.21,46.5512
M1,M110,ACACBR,1.5,,b,1.76625,0.55,1.6,1.05,0.62,2,5,1670,45,5,65,35,0.3,0.21,31.9295
M1,M110,ACACBR,1,,b,0.785,0.55,1.6,1.05,0.62,2,5,1670,45,5,65,35,0.3,0.21,7.56
M1,M110,ACACBR,1.4,M,M,1.5386,0.54,1.45,0.91,0.92,2,5,1670,45,5,65,35,0.6,0.37,27.0556
M1,M110,ACACBR,1,,b,0.785,0.54,1.45,0.91,0.92,2,5,1670,45,5,65,35,0.6,0.37,7.56
M1,M110,ACACBR,1.1,,b,0.94985,0.54,1.45,0.91,0.92,2,5,1670,45,5,65,35,0.6,0.37,12.4339
M1,M110,ACACBR,1.2,,b,1.1304,0.54,1.45,0.91,0.92,2,5,1670,45,5,65,35,0.6,0.37,17.3078
M1,M110,ACACBR,2.3,M,M,4.15265,0.78,1.78,1,1.03,2,5,1670,45,5,65,35,0.83,0.55,70.9207
M1,M110,ACACBR,1.5,,b,1.76625,0.78,1.78,1,1.03,2,5,1670,45,5,65,35,0.83,0.55,31.9295
M1,M110,ACACBR,1.5,,b,1.76625,0.78,1.78,1,1.03,2,5,1670,45,5,65,35,0.83,0.55,31.9295
M1,M110,ACACBR,1.4,,b,1.5386,0.78,1.78,1,1.03,2,5,1670,45,5,65,35,0.83,0.55,27.0556
M1,M110,ACACBR,1.6,M,M,2.0096,0.8,1.3,0.5,0.64,2,5,1670,45,5,65,35,0.32,0.11,36.8034
M1,M110,ACACBR,1.3,,b,1.32665,0.8,1.3,0.5,0.64,2,5,1670,45,5,65,35,0.32,0.11,22.1817
M1,M110,ACACBR,1.8,M,M,2.5434,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,46.5512
M1,M110,ACACBR,1.6,,b,2.0096,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,36.8034
M1,M110,ACACBR,1.5,,b,1.76625,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,31.9295
M1,M110,ACACBR,1.6,,b,2.0096,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,36.8034
M1,M110,ACACBR,1.7,,b,2.26865,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,41.6773
M1,M110,ACACBR,1.8,,b,2.5434,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,46.5512
M1,M110,ACACBR,1.5,,b,1.76625,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,31.9295
M1,M110,ACACBR,1.7,,b,2.26865,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,41.6773
M1,M110,ACACBR,1.8,,b,2.5434,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,46.5512
M1,M110,ACACBR,1.7,,b,2.26865,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,41.6773
M1,M110,ACACBR,1.6,,b,2.0096,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,36.8034
M1,M110,ACACBR,1,,b,0.785,0.72,1.66,0.94,1.27,2,5,1670,45,5,65,35,1.26,0.79,7.56
M1,M110,ACACBR,1.3,M,M,1.32665,0.66,1.72,1.06,0.78,2,5,1670,45,5,65,35,0.43,0.31,22.1817
M1,M110,ACACBR,1.3,,b,1.32665,0.66,1.72,1.06,0.78,2,5,1670,45,5,65,35,0.43,0.31,22.1817
M1,M110,ACACBR,1.3,,b,1.32665,0.66,1.72,1.06,0.78,2,5,1670,45,5,65,35,0.43,0.31,22.1817
M1,M110,ACACBR,1.9,M,M,2.83385,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,51.4251
M1,M110,ACACBR,1.1,,b,0.94985,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,12.4339
M1,M110,ACACBR,1.5,,b,1.76625,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,31.9295
M1,M110,ACACBR,1.6,,b,2.0096,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,36.8034
M1,M110,ACACBR,1,,b,0.785,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,7.56
M1,M110,ACACBR,1,,b,0.785,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,7.56
M1,M110,ACACBR,1.2,,b,1.1304,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,17.3078
M1,M110,ACACBR,1.1,,b,0.94985,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,12.4339
M1,M110,ACACBR,1.3,,b,1.32665,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,22.1817
M1,M110,ACACBR,1.5,,b,1.76625,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,31.9295
M1,M110,ACACBR,1.6,,b,2.0096,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,36.8034
M1,M110,ACACBR,1.2,,b,1.1304,0.57,1.41,0.84,0.88,2,5,1670,45,5,65,35,0.6,0.34,17.3078
M1,M110,ACACBR,2.3,M,M,4.15265,0.7,1.55,0.85,0.54,2,5,1670,45,5,65,35,0.22,0.13,70.9207
M1,M110,ACACBR,1.6,,b,2.0096,0.7,1.55,0.85,0.54,2,5,1670,45,5,65,35,0.22,0.13,36.8034
M1,M110,ACACBR,1,,b,0.785,0.7,1.55,0.85,0.54,2,5,1670,45,5,65,35,0.22,0.13,7.56
M1,M110,ACACBR,1.5,,b,1.76625,0.7,1.55,0.85,0.54,2,5,1670,45,5,65,35,0.22,0.13,31.9295
M1,M110,ACACBR,1.4,,b,1.5386,0.7,1.55,0.85,0.54,2,5,1670,45,5,65,35,0.22,0.13,27.0556
M1,M110,ACACBR,1,,b,0.785,0.7,1.55,0.85,0.54,2,5,1670,45,5,65,35,0.22,0.13,7.56
M1,M110,ACACBR,2.1,M,M,3.46185,0.5,1.22,0.72,0.84,2,5,1670,45,5,65,35,0.55,0.26,61.1729
M1,M110,ACACBR,1.1,,b,0.94985,0.5,1.22,0.72,0.84,2,5,1670,45,5,65,35,0.55,0.26,12.4339
M1,M110,ACACBR,1.1,,b,0.94985,0.5,1.22,0.72,0.84,2,5,1670,45,5,65,35,0.55,0.26,12.4339
M1,M110,ACACBR,1.8,,b,2.5434,0.5,1.22,0.72,0.84,2,5,1670,45,5,65,35,0.55,0.26,46.5512
M1,M110,ACACBR,1.5,,b,1.76625,0.5,1.22,0.72,0.84,2,5,1670,45,5,65,35,0.55,0.26,31.9295
M1,M110,ACACBR,1.4,,b,1.5386,0.5,1.22,0.72,0.84,2,5,1670,45,5,65,35,0.55,0.26,27.0556
M1,M110,ACACBR,1.7,,b,2.26865,0.5,1.22,0.72,0.84,2,5,1670,45,5,65,35,0.55,0.26,41.6773
M1,M110,ACACBR,1.9,M,M,2.83385,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,51.4251
M1,M110,ACACBR,1.5,,b,1.76625,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,31.9295
M1,M110,ACACBR,1.4,,b,1.5386,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,27.0556
M1,M110,ACACBR,1.7,,b,2.26865,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,41.6773
M1,M110,ACACBR,1,,b,0.785,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,7.56
M1,M110,ACACBR,1.7,,b,2.26865,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,41.6773
M1,M110,ACACBR,1.2,,b,1.1304,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,17.3078
M1,M110,ACACBR,1.4,,b,1.5386,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,27.0556
M1,M110,ACACBR,1.2,,b,1.1304,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,17.3078
M1,M110,ACACBR,1.1,,b,0.94985,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,12.4339
M1,M110,ACACBR,1.6,,b,2.0096,1.15,1.72,0.57,0.93,2,5,1670,45,5,65,35,0.65,0.25,36.8034
M1,M110,ACACBR,1.6,M,M,2.0096,0.77,1.55,0.78,1.09,2,5,1670,45,5,65,35,0.92,0.48,36.8034
M1,M110,ACACBR,1.4,,b,1.5386,0.77,1.55,0.78,1.09,2,5,1670,45,5,65,35,0.92,0.48,27.0556
M1,M110,ACACBR,1,,b,0.785,0.77,1.55,0.78,1.09,2,5,1670,45,5,65,35,0.92,0.48,7.56
M1,M110,ACACBR,2.2,M,M,3.7994,0.9,1.63,0.73,1.22,2,5,1670,45,5,65,35,1.14,0.55,66.0468
M1,M110,ACACBR,1.6,,b,2.0096,0.9,1.63,0.73,1.22,2,5,1670,45,5,65,35,1.14,0.55,36.8034
M1,M110,ACACBR,1.7,,b,2.26865,0.9,1.63,0.73,1.22,2,5,1670,45,5,65,35,1.14,0.55,41.6773
M1,M110,ACACBR,1.3,,b,1.32665,0.9,1.63,0.73,1.22,2,5,1670,45,5,65,35,1.14,0.55,22.1817
M1,M110,ACACBR,1.5,,b,1.76625,0.9,1.63,0.73,1.22,2,5,1670,45,5,65,35,1.14,0.55,31.9295
M1,M110,ACACBR,1.1,,b,0.94985,0.9,1.63,0.73,1.22,2,5,1670,45,5,65,35,1.14,0.55,12.4339
M1,M110,ACACBR,1.2,,b,1.1304,0.9,1.63,0.73,1.22,2,5,1670,45,5,65,35,1.14,0.55,17.3078
