"row_id","article_id","data_availability","data_archive","data_doi","data_license","data_download","data_format","data_README","code_used","code_archived","code_download","code_language","code_README","mc_data_availability","mc_data_archive","mc_data_doi","mc_data_license","mc_data_download","mc_data_format","mc_data_README","mc_code_used","mc_code_archived","mc_code_download","mc_code_language","mc_code_README","cooper_any_readme","mc_any_readme","disagreements","data_availability_verdict","data_availability_comment","data_archive_verdict","data_archive_comment","data_license_verdict","data_license_comment","data_download_verdict","data_download_comment","code_archived_verdict","code_archived_comment","code_download_verdict","code_download_comment","any_readme_verdict","any_readme_comment","reviewed"
"10_1111_1365_2745_13512","10_1111_1365_2745_13512","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.9p8cz8wdm",TRUE,TRUE,".csv",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_2041_210x_14172","10_1111_2041_210x_14172","Yes","Other repo/database","Unsure",NA,NA,NA,NA,"Yes","Yes","Yes","R","Yes",TRUE,"GitHub, GitLab, Codeberg or similar platform",NA,FALSE,TRUE,".csv",TRUE,NA,TRUE,TRUE,"R",TRUE,TRUE,TRUE,"data_archive[cooper=Other repo/database,mc=GitHub, GitLab, Codeberg or similar platform]",NA,NA,"METACHECK_RIGHT","repo_url is github.com/cxzdsa2332/idopNetwork -- a GitHub repository, not ""Other repo/database"". | KNOWN METACHECK LIMITATION (not yet fixed, github.com/scienceverse/ metacheck issue #411, bug 1): this paper's repository DOI/URL is cited only inside its formatted reference list (a numbered ""Data from: Author (Year). Title [Dataset]. https://doi.org/..."" entry), never as an inline hyperlink or bare in-text mention. text_search()'s default include_refs = FALSE excludes the references section for every repository backend, so the citation is currently invisible to detection regardless of host/DOI-prefix support. Confirmed live 2026-09-19: the DOI itself resolves correctly when queried directly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2656_12900","10_1111_1365_2656_12900","Yes","Dryad","Yes","Yes","Yes",".xls(x)","No","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,"data_availability[cooper=Yes,mc=No]","COOPER_RIGHT","Paper text: ""Data for this publication are available online at the Dryad Digital Repository: https://doi.org/10.5061/dryad.mb64cr8 (Pekár, Líznarová, Bočánek, & Zdráhal, 2018)"". repo_check has no record of attempting this specific DOI at all (no matching row in gated_repos or repo_metadata), consistent with a URL-extraction miss, leaving repo_check$table empty and producing mc_data_availability=FALSE. | KNOWN METACHECK LIMITATION (not yet fixed, github.com/scienceverse/ metacheck issue #411, bug 1): this paper's repository DOI/URL is cited only inside its formatted reference list (a numbered ""Data from: Author (Year). Title [Dataset]. https://doi.org/..."" entry), never as an inline hyperlink or bare in-text mention. text_search()'s default include_refs = FALSE excludes the references section for every repository backend, so the citation is currently invisible to detection regardless of host/DOI-prefix support. Confirmed live 2026-09-19: the DOI itself resolves correctly when queried directly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2435_13964","10_1111_1365_2435_13964","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.5hqbzkh74",TRUE,TRUE,".xlsx",TRUE,NA,TRUE,TRUE,"R",TRUE,TRUE,TRUE,"code_archived[cooper=No,mc=Yes]",NA,NA,NA,NA,NA,NA,NA,NA,"METACHECK_RIGHT","code_check found 10 real code file(s) (R) at https://github.com/jesusNPL/PhyloSignal/blob/master/demon_K_test_ME.R, e.g. K_test.R, MakeAIC.R, PhyloSignal.R, Run_demon_K_ME.R, demonAICw.R, .... Not a borderline case -- a large, unambiguous set of named analysis scripts, not a single file or an edge-case classification. METACHECK_RIGHT; Cooper's ""No"" appears to be a coding miss.",NA,NA,NA,NA,TRUE
"10_1111_1365_2664_14090","10_1111_1365_2664_14090","No, but they are available on request",NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","R","No",FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,"code_archived[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"UNCLEAR","No code-archiving statement was found anywhere in the extracted paper text (a species-distribution-modelling study citing standard R packages like ROCR, with no ""code available at..."" statement); repo_check found no repository at all (repo_n=0). Cannot confirm the basis for Cooper's Yes.",NA,NA,NA,NA,TRUE
"10_1111_1365_2435_13091","10_1111_1365_2435_13091","Yes","Other repo/database","No","No","Yes","Unsure","No","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,"data_availability[cooper=Yes,mc=No]","COOPER_RIGHT","DOMAIN-SPECIFIC BIOINFORMATICS DATABASE (NCBI/GenBank-family) | Paper text (twice): ""Raw sequence data have been submitted to NCBI Sequence Read Archives, accessible through Bioproject PRJNA286014"". NCBI's Sequence Read Archive is not among metacheck's supported repo_check providers (only zenodo/github/figshare/osf/dryad/dataverse/researchdata4tu/gitlab), so repo_check never attempted this accession at all, leaving repo_check$table empty and producing mc_data_availability=FALSE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2656_13431","10_1111_1365_2656_13431","Yes","Zenodo","Yes","Yes","Yes",".RDS","Unsure","Yes","Yes","Yes","R","Yes",TRUE,"Zenodo","10.5281/zenodo.3565706",TRUE,NA,".rds",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"code_archived[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Automated keyword search of the paper's full text found no sentence combining a repository/availability cue with a code-specific term (code, script, R code, MATLAB, Python, source code) -- consistent with the paper only claiming DATA availability, not code, at the cited repository, and with repo_check/code_check finding no code file there either. Lower-confidence than an individually hand-read verdict: this is an automated keyword search, not a full manual read, so a code claim phrased in an unmatched way could still exist. COOPER_RIGHT.",NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README may reflect this Zenodo record's `description` field -- checked live 2026-09-02 against a sample of 6 real Zenodo records from this miss set and found genuine variation (sometimes a study summary, sometimes contact metadata, sometimes file-by-file documentation, sometimes empty), i.e. NOT a reliable README-equivalent metacheck could treat as one uniformly. This paper's own description was not individually re-checked; recorded as DIFFERENT_DEFINITION on the general pattern rather than METACHECK_RIGHT/COOPER_RIGHT, since resolving it properly would require reading this specific record's description text.",TRUE
"10_1111_1365_2745_13537","10_1111_1365_2745_13537","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv;.txt;.jpg","Yes","Yes","No",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Archive-only: repo_check's file listing for this paper is a single compressed archive (.zip/.rar/...) with no separate top-level file. repo_check's own peek_zips=TRUE default DOES try to read a zip's file listing remotely without downloading it, so a README bundled inside is not automatically invisible -- but that peek attempt evidently failed for this specific archive. Confirmed structural cause for Dryad-hosted zips: the peek's HTTP Range request is unauthenticated and Dryad's file-download endpoint returns 401 Unauthorized without an OAuth token, so the peek can never succeed there. For Zenodo/other platforms the failure cause is not yet fully pinned down (see the issue's discussion). Filed as https://github.com/scienceverse/metacheck/issues/378. DIFFERENT_DEFINITION rather than a verdict: resolving this needs a code fix (authenticated peek requests, at minimum for Dryad), not a judgement call on this specific paper.",TRUE
"10_1111_1365_2745_13300","10_1111_1365_2745_13300","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","No",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Archive-only: repo_check's file listing for this paper is a single compressed archive (.zip/.rar/...) with no separate top-level file. repo_check's own peek_zips=TRUE default DOES try to read a zip's file listing remotely without downloading it, so a README bundled inside is not automatically invisible -- but that peek attempt evidently failed for this specific archive. Confirmed structural cause for Dryad-hosted zips: the peek's HTTP Range request is unauthenticated and Dryad's file-download endpoint returns 401 Unauthorized without an OAuth token, so the peek can never succeed there. For Zenodo/other platforms the failure cause is not yet fully pinned down (see the issue's discussion). Filed as https://github.com/scienceverse/metacheck/issues/378. DIFFERENT_DEFINITION rather than a verdict: resolving this needs a code fix (authenticated peek requests, at minimum for Dryad), not a judgement call on this specific paper.",TRUE
"10_1111_1365_2656_13516","10_1111_1365_2656_13516","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv;.tif;.tre","Yes","Yes","Yes",NA,"R","No",TRUE,"Dryad","doi:10.5061/dryad.g79cnp5ps",TRUE,TRUE,".csv",TRUE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,"code_archived[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Automated keyword search of the paper's full text found no sentence combining a repository/availability cue with a code-specific term (code, script, R code, MATLAB, Python, source code) -- consistent with the paper only claiming DATA availability, not code, at the cited repository, and with repo_check/code_check finding no code file there either. Lower-confidence than an individually hand-read verdict: this is an automated keyword search, not a full manual read, so a code claim phrased in an unmatched way could still exist. COOPER_RIGHT.",NA,NA,NA,NA,TRUE
"10_1111_1365_2664_14445","10_1111_1365_2664_14445","No",NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","R;Julia","Yes",TRUE,"GitHub, GitLab, Codeberg or similar platform;Zenodo","10.5281/zenodo.7958162",TRUE,TRUE,".csv;.zip",TRUE,NA,TRUE,TRUE,"R",TRUE,TRUE,TRUE,"data_availability[cooper=No,mc=Yes]","COOPER_RIGHT","repo_check found data-typed files, but every one is a network-simulation input/output artifact -- M_inc.csv, interactionID.csv, patchXY.csv (simulation inputs), plus the Zenodo record (doi.org/10.5281/zenodo.7958161) holding thousands of files named as parameter-sweep output (e.g. A_HP_047_A_R_diversity_DR65_out_D45.csv, ...out_D50.csv, ...out_D55.csv -- systematic sweep naming). This is simulation-model output, not raw empirical data collected for the study; data_check's classifier has no way to distinguish the two, only whether a file parses as tabular.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2435_13141","10_1111_1365_2435_13141","Yes","Other repo/database","Yes","Unsure","Yes",".csv/.tsv","Yes","Yes","Yes","Yes","R","No",TRUE,"Other repo/database","doi:10.5063/F1VD6WMF",TRUE,NA,".csv",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"code_archived[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","The paper's own text explicitly states ""The r code and the morphospecies PCA scores are archived on Zenodo at https://doi.org/10.5281/zenodo.1200194"" -- a second, code-holding repository entirely separate from the KNB data repository, neither of which repo_check found.",NA,NA,"COOPER_RIGHT","SPLIT-DOI EXTRACTION ARTIFACT | repo_check found zero files for this paper (res_repo_check$table has no rows for this paper_id), so it had no basis to detect a README even if one exists in the actual (un-located) repository.",TRUE
"10_1111_1365_2745_14279","10_1111_1365_2745_14279","Yes","Dryad","Yes",NA,"Yes",".csv/.tsv;.xls(x)","Yes","Yes","Yes","Yes","R","Yes",TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"code_archived[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Same combined Zenodo record (doi.org/10.5281/zenodo.8199734) holds the paper's own source code per the text, but repo_check found/listed nothing at all for this paper.",NA,NA,"COOPER_RIGHT","Same root cause: repo_check found/listed nothing at all for this paper's Zenodo record.",TRUE
"10_1111_2041_210x_12804","10_1111_2041_210x_12804",NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","R","No",FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,"code_archived[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","UNSUPPORTED REPO | repo_check found zero files for this paper at all, so code_check (which only classifies files repo_check has already listed) had nothing to work with -- the same root-cause repository-detection miss as the data_availability disagreement for this paper. Cooper's Yes is based on directly inspecting whatever repository the paper cites; metacheck's repo_check pipeline never found/queried any repository at all for this paper (res_repo_check$table has zero rows), so its No cannot be treated as the verified answer.",NA,NA,NA,NA,TRUE
"10_1111_1365_2435_14658","10_1111_1365_2435_14658","Yes","Figshare","No","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Figshare","10.6084/m9.figshare.26133550.v2",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README may reflect this Figshare article's `description` field -- checked live 2026-09-02 against a sample of 10 real Figshare articles from this miss set and found genuine variation (roughly 2 of 10 had real file-by-file documentation, the rest were abstract/methods-style summaries indistinguishable from Dryad's pattern), i.e. NOT a reliable README-equivalent metacheck could treat as one uniformly. This paper's own description was not individually re-checked; recorded as DIFFERENT_DEFINITION on the general pattern rather than METACHECK_RIGHT/COOPER_RIGHT, since resolving it properly would require reading this specific record's description text.",TRUE
"10_1111_1365_2745_13812","10_1111_1365_2745_13812","Yes","Dryad;Other repo/database","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad;GitHub, GitLab, Codeberg or similar platform","doi:10.5061/dryad.qz612jmgp",TRUE,TRUE,".csv",TRUE,NA,TRUE,TRUE,"R",TRUE,TRUE,TRUE,"code_archived[cooper=No,mc=Yes]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","repo_check found 37 real R source files (add.data.to.tips.R, beastITSdating.R, make.gene.matrix.R, etc.) at github.com/andrew-hipp/morton, now correctly surviving after the R-package-source-tree-exclusion fix (this repo is a root-level DESCRIPTION+NAMESPACE package with no other content, so it IS the deposit and is no longer stripped). The paper's own availability statement only mentions the Dryad data repository and the TRY/BIEN trait databases, but the GitHub repository's extensive, uniquely-named analysis code (phylogenetic/taxonomic functions matching this paper's methods, not a generic dependency) is genuinely this paper's own archived code. metacheck's Yes is correct; Cooper's No looks like a miss of this GitHub repository.",NA,NA,NA,NA,TRUE
"10_1111_1365_2435_14714","10_1111_1365_2435_14714","Yes","Other repo/database","Yes","Yes","Yes",".txt;.xls(x)","Yes","Yes","Yes","Yes","R","No",TRUE,"Other repo/database","10.17632/8ymkfw2tgn.1",TRUE,TRUE,".txt;.xlsx",FALSE,NA,TRUE,TRUE,"R",FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","SPLIT-DOI EXTRACTION ARTIFACT | The Mendeley Data deposit (10.17632/8ymkfw2tgn.1) holding this paper's data was never detected by repo_check (repo_n=0), so metacheck never checked it for a readme.",TRUE
"10_1111_1365_2664_13184","10_1111_1365_2664_13184","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.50kn1p0",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
