"doi","journal","year","paper_number","article_id","source","ok"
"10.1111/1365-2745.13999","Journal of Ecology","2022","7347","10_1111_1365_2745_13999",NA,NA
"10.1111/1365-2435.13533","Functional Ecology","2020","1204","10_1111_1365_2435_13533","wiley_proxy","TRUE"
"10.1111/1365-2435.13689","Functional Ecology","2020","4780","10_1111_1365_2435_13689","wiley_proxy","TRUE"
"10.1111/2041-210X.13618","Methods in Ecology and Evolution","2021","1009","10_1111_2041_210x_13618","wiley_proxy","TRUE"
"10.1111/1365-2435.13029","Functional Ecology","2018","1695","10_1111_1365_2435_13029","wiley_proxy","TRUE"
"10.1111/2041-210X.13175","Methods in Ecology and Evolution","2019","1283","10_1111_2041_210x_13175","wiley_proxy","TRUE"
"10.1002/2688-8319.12393","Ecological Solutions and Evidence","2024","3308","10_1002_2688_8319_12393",NA,NA
"10.1111/1365-2745.12911","Journal of Ecology","2018","2086","10_1111_1365_2745_12911","wiley_proxy","TRUE"
"10.1111/1365-2435.12861","Functional Ecology","2017","1070","10_1111_1365_2435_12861","wiley_proxy","TRUE"
"10.1002/2688-8319.12138","Ecological Solutions and Evidence","2022","7940","10_1002_2688_8319_12138","wiley_proxy","TRUE"
"10.1002/pan3.10056","People and Nature","2019","1205","10_1002_pan3_10056","wiley_proxy","TRUE"
"10.1111/2041-210X.14164","Methods in Ecology and Evolution","2023","6999","10_1111_2041_210x_14164","wiley_proxy","TRUE"
"10.1111/1365-2656.13488","Journal of Animal Ecology","2021","1696","10_1111_1365_2656_13488","wiley_proxy","TRUE"
"10.1111/1365-2435.14307","Functional Ecology","2023","4781","10_1111_1365_2435_14307","wiley_proxy","TRUE"
"10.1111/1365-2656.13047","Journal of Animal Ecology","2019","7941","10_1111_1365_2656_13047","wiley_proxy","TRUE"
"10.1111/1365-2664.13575","Journal of Applied Ecology","2020","1001","10_1111_1365_2664_13575","wiley_proxy","TRUE"
"10.1111/1365-2745.13464","Journal of Ecology","2020","7000","10_1111_1365_2745_13464","wiley_proxy","TRUE"
"10.1111/1365-2435.12945","Functional Ecology","2017","1898","10_1111_1365_2435_12945","wiley_proxy","TRUE"
"10.1111/1365-2745.13631","Journal of Ecology","2021","1056","10_1111_1365_2745_13631","wiley_proxy","TRUE"
"10.1111/1365-2745.13390","Journal of Ecology","2020","1697","10_1111_1365_2745_13390","wiley_proxy","TRUE"
"10.1111/1365-2664.12927","Journal of Applied Ecology","2017","797","10_1111_1365_2664_12927","wiley_proxy","TRUE"
"10.1111/1365-2656.14093","Journal of Animal Ecology","2024","2087","10_1111_1365_2656_14093","wiley_proxy","TRUE"
"10.1111/1365-2435.12975","Functional Ecology","2017","78","10_1111_1365_2435_12975","wiley_proxy","TRUE"
"10.1111/1365-2664.14556","Journal of Applied Ecology","2023","7175","10_1111_1365_2664_14556","wiley_proxy","TRUE"
"10.1111/1365-2664.14735","Journal of Applied Ecology","2024","2295","10_1111_1365_2664_14735","wiley_proxy","TRUE"
"10.1111/1365-2664.13688","Journal of Applied Ecology","2020","1067","10_1111_1365_2664_13688","wiley_proxy","TRUE"
"10.1111/1365-2435.14384","Functional Ecology","2023","5562","10_1111_1365_2435_14384","wiley_proxy","TRUE"
"10.1111/2041-210X.13739","Methods in Ecology and Evolution","2021","1284","10_1111_2041_210x_13739","wiley_proxy","TRUE"
"10.1111/1365-2664.13010","Journal of Applied Ecology","2017","8091","10_1111_1365_2664_13010","wiley_proxy","TRUE"
"10.1111/1365-2435.13201","Functional Ecology","2018","160","10_1111_1365_2435_13201","wiley_proxy","TRUE"
"10.1111/2041-210X.14196","Methods in Ecology and Evolution","2023","2294","10_1111_2041_210x_14196","wiley_proxy","TRUE"
"10.1111/1365-2435.14594","Functional Ecology","2024","267","10_1111_1365_2435_14594","wiley_proxy","TRUE"
"10.1111/1365-2656.12702","Journal of Animal Ecology","2017","5563","10_1111_1365_2656_12702","wiley_proxy","TRUE"
"10.1111/1365-2656.12731","Journal of Animal Ecology","2017","79","10_1111_1365_2656_12731","wiley_proxy","TRUE"
"10.1111/1365-2664.13912","Journal of Applied Ecology","2021","11","10_1111_1365_2664_13912","wiley_proxy","TRUE"
"10.1111/1365-2664.14581","Journal of Applied Ecology","2024","7001","10_1111_1365_2664_14581","wiley_proxy","TRUE"
"10.1111/2041-210X.13798","Methods in Ecology and Evolution","2022","530","10_1111_2041_210x_13798","wiley_proxy","TRUE"
"10.1111/1365-2435.13932","Functional Ecology","2021","4782","10_1111_1365_2435_13932","wiley_proxy","TRUE"
"10.1002/pan3.32","People and Nature","2019","1217","10_1002_pan3_32","wiley_proxy","TRUE"
"10.1111/1365-2435.13192","Functional Ecology","2018","775","10_1111_1365_2435_13192","wiley_proxy","TRUE"
"10.1111/1365-2745.13113","Journal of Ecology","2018","7942","10_1111_1365_2745_13113","wiley_proxy","TRUE"
"10.1002/2688-8319.12100","Ecological Solutions and Evidence","2021","17","10_1002_2688_8319_12100","wiley_proxy","TRUE"
"10.1111/1365-2745.13797","Journal of Ecology","2021","2088","10_1111_1365_2745_13797","wiley_proxy","TRUE"
"10.1111/2041-210X.13120","Methods in Ecology and Evolution","2018","3309","10_1111_2041_210x_13120","wiley_proxy","TRUE"
"10.1111/1365-2745.13550","Journal of Ecology","2020","1206","10_1111_1365_2745_13550","wiley_proxy","TRUE"
"10.1111/1365-2656.13546","Journal of Animal Ecology","2021","787","10_1111_1365_2656_13546","wiley_proxy","TRUE"
"10.1002/2688-8319.12288","Ecological Solutions and Evidence","2023","2245","10_1002_2688_8319_12288","wiley_proxy","TRUE"
"10.1111/1365-2656.12784","Journal of Animal Ecology","2017","45","10_1111_1365_2656_12784","wiley_proxy","TRUE"
"10.1111/1365-2664.13096","Journal of Applied Ecology","2018","2495","10_1111_1365_2664_13096","wiley_proxy","TRUE"
"10.1111/1365-2745.12987","Journal of Ecology","2018","531","10_1111_1365_2745_12987","wiley_proxy","TRUE"
"10.1111/1365-2435.13107","Functional Ecology","2018","776","10_1111_1365_2435_13107","wiley_proxy","TRUE"
"10.1111/1365-2664.13374","Journal of Applied Ecology","2019","1082","10_1111_1365_2664_13374","wiley_proxy","TRUE"
"10.1111/1365-2745.13418","Journal of Ecology","2020","4783","10_1111_1365_2745_13418","wiley_proxy","TRUE"
"10.1111/1365-2435.14543","Functional Ecology","2024","5564","10_1111_1365_2435_14543","wiley_proxy","TRUE"
"10.1111/1365-2745.14000","Journal of Ecology","2022","798","10_1111_1365_2745_14000","wiley_proxy","TRUE"
"10.1111/2041-210X.13850","Methods in Ecology and Evolution","2022","703","10_1111_2041_210x_13850","wiley_proxy","TRUE"
"10.1111/2041-210X.13681","Methods in Ecology and Evolution","2021","1071","10_1111_2041_210x_13681","wiley_proxy","TRUE"
"10.1111/1365-2664.14274","Journal of Applied Ecology","2022","1285","10_1111_1365_2664_14274","europepmc","TRUE"
"10.1111/1365-2664.12880","Journal of Applied Ecology","2017","6780","10_1111_1365_2664_12880","wiley_proxy","TRUE"
"10.1111/1365-2664.14418","Journal of Applied Ecology","2023","161","10_1111_1365_2664_14418","wiley_proxy","TRUE"
"10.1111/2041-210X.14251","Methods in Ecology and Evolution","2023","80","10_1111_2041_210x_14251","wiley_proxy","TRUE"
"10.1111/1365-2664.13724","Journal of Applied Ecology","2020","116","10_1111_1365_2664_13724","wiley_proxy","TRUE"
"10.1111/1365-2435.13103","Functional Ecology","2018","2089","10_1111_1365_2435_13103","wiley_proxy","TRUE"
"10.1111/1365-2745.13950","Journal of Ecology","2022","1170","10_1111_1365_2745_13950","wiley_proxy","TRUE"
"10.1111/1365-2435.12906","Functional Ecology","2017","18","10_1111_1365_2435_12906","wiley_proxy","TRUE"
"10.1111/1365-2664.13326","Journal of Applied Ecology","2019","1218","10_1111_1365_2664_13326","wiley_proxy","TRUE"
"10.1111/1365-2664.13689","Journal of Applied Ecology","2020","16","10_1111_1365_2664_13689","wiley_proxy","TRUE"
"10.1111/1365-2435.14499","Functional Ecology","2024","280","10_1111_1365_2435_14499","wiley_proxy","TRUE"
"10.1111/1365-2664.12950","Journal of Applied Ecology","2017","5347","10_1111_1365_2664_12950","wiley_proxy","TRUE"
"10.1111/1365-2745.13720","Journal of Ecology","2021","900","10_1111_1365_2745_13720","wiley_proxy","TRUE"
"10.1111/1365-2656.13419","Journal of Animal Ecology","2021","1339","10_1111_1365_2656_13419","wiley_proxy","TRUE"
"10.1111/2041-210X.12976","Methods in Ecology and Evolution","2018","211","10_1111_2041_210x_12976","wiley_proxy","TRUE"
"10.1111/1365-2745.14364","Journal of Ecology","2024","981","10_1111_1365_2745_14364","wiley_proxy","TRUE"
"10.1111/1365-2435.12910","Functional Ecology","2017","7943","10_1111_1365_2435_12910","wiley_proxy","TRUE"
"10.1111/1365-2664.13449","Journal of Applied Ecology","2019","88","10_1111_1365_2664_13449","wiley_proxy","TRUE"
"10.1111/1365-2664.13630","Journal of Applied Ecology","2020","1207","10_1111_1365_2664_13630","wiley_proxy","TRUE"
"10.1111/2041-210X.14062","Methods in Ecology and Evolution","2023","1057","10_1111_2041_210x_14062","wiley_proxy","TRUE"
"10.1111/1365-2664.13232","Journal of Applied Ecology","2018","870","10_1111_1365_2664_13232","wiley_proxy","TRUE"
"10.1111/1365-2745.13983","Journal of Ecology","2022","1286","10_1111_1365_2745_13983","wiley_proxy","TRUE"
"10.1111/1365-2664.14789","Journal of Applied Ecology","2024","46","10_1111_1365_2664_14789","wiley_proxy","TRUE"
"10.1111/1365-2435.12867","Functional Ecology","2017","2496","10_1111_1365_2435_12867","wiley_proxy","TRUE"
"10.1111/1365-2435.14173","Functional Ecology","2022","8092","10_1111_1365_2435_14173","wiley_proxy","TRUE"
"10.1111/1365-2745.13306","Journal of Ecology","2019","4784","10_1111_1365_2745_13306","wiley_proxy","TRUE"
"10.1111/1365-2656.13053","Journal of Animal Ecology","2019","532","10_1111_1365_2656_13053","wiley_proxy","TRUE"
"10.1111/1365-2435.14354","Functional Ecology","2023","1068","10_1111_1365_2435_14354","wiley_proxy","TRUE"
"10.1111/1365-2435.14715","Functional Ecology","2024","1219","10_1111_1365_2435_14715","wiley_proxy","TRUE"
"10.1111/1365-2745.12898","Journal of Ecology","2017","1344","10_1111_1365_2745_12898","wiley_proxy","TRUE"
"10.1111/1365-2435.13958","Functional Ecology","2021","2246","10_1111_1365_2435_13958","wiley_proxy","TRUE"
"10.1111/1365-2664.14202","Journal of Applied Ecology","2022","19","10_1111_1365_2664_14202","wiley_proxy","TRUE"
"10.1111/2041-210X.13694","Methods in Ecology and Evolution","2021","212","10_1111_2041_210x_13694","wiley_proxy","TRUE"
"10.1111/1365-2664.13706","Journal of Applied Ecology","2020","87","10_1111_1365_2664_13706","wiley_proxy","TRUE"
"10.1111/1365-2435.14448","Functional Ecology","2023","363","10_1111_1365_2435_14448","wiley_proxy","TRUE"
"10.1111/1365-2664.14494","Journal of Applied Ecology","2023","8105","10_1111_1365_2664_14494","wiley_proxy","TRUE"
"10.1111/1365-2435.14507","Functional Ecology","2024","89","10_1111_1365_2435_14507","wiley_proxy","TRUE"
"10.1111/1365-2745.13434","Journal of Ecology","2020","3434","10_1111_1365_2745_13434","wiley_proxy","TRUE"
"10.1111/1365-2435.14492","Functional Ecology","2023","5348","10_1111_1365_2435_14492","wiley_proxy","TRUE"
"10.1111/1365-2435.13676","Functional Ecology","2020","731","10_1111_1365_2435_13676","wiley_proxy","TRUE"
"10.1111/1365-2656.13589","Journal of Animal Ecology","2021","5079","10_1111_1365_2656_13589","wiley_proxy","TRUE"
"10.1111/1365-2745.12819","Journal of Ecology","2017","1209","10_1111_1365_2745_12819","wiley_proxy","TRUE"
"10.1111/1365-2656.14205","Journal of Animal Ecology","2024","7871","10_1111_1365_2656_14205","europepmc","TRUE"
"10.1111/1365-2435.13422","Functional Ecology","2019","213","10_1111_1365_2435_13422","wiley_proxy","TRUE"
"10.1111/1365-2656.13566","Journal of Animal Ecology","2021","6781","10_1111_1365_2656_13566","europepmc","TRUE"
"10.1111/1365-2745.13570","Journal of Ecology","2020","4785","10_1111_1365_2745_13570","wiley_proxy","TRUE"
"10.1111/1365-2664.14746","Journal of Applied Ecology","2024","2338","10_1111_1365_2664_14746","wiley_proxy","TRUE"
"10.1002/pan3.10718","People and Nature","2024","162","10_1002_pan3_10718","wiley_proxy","TRUE"
"10.1111/1365-2745.13653","Journal of Ecology","2021","650","10_1111_1365_2745_13653","wiley_proxy","TRUE"
"10.1111/1365-2745.13263","Journal of Ecology","2019","1342","10_1111_1365_2745_13263","wiley_proxy","TRUE"
"10.1111/2041-210X.13817","Methods in Ecology and Evolution","2022","2090","10_1111_2041_210x_13817","wiley_proxy","TRUE"
"10.1002/pan3.10187","People and Nature","2021","533","10_1002_pan3_10187","wiley_proxy","TRUE"
"10.1111/1365-2656.13568","Journal of Animal Ecology","2021","53","10_1111_1365_2656_13568","wiley_proxy","TRUE"
"10.1111/1365-2435.14465","Functional Ecology","2023","297","10_1111_1365_2435_14465","wiley_proxy","TRUE"
"10.1111/1365-2435.13617","Functional Ecology","2020","1953","10_1111_1365_2435_13617","wiley_proxy","TRUE"
"10.1111/1365-2435.14012","Functional Ecology","2022","1236","10_1111_1365_2435_14012","wiley_proxy","TRUE"
"10.1111/1365-2745.12883","Journal of Ecology","2017","5349","10_1111_1365_2745_12883","wiley_proxy","TRUE"
"10.1111/1365-2435.14686","Functional Ecology","2024","393","10_1111_1365_2435_14686","wiley_proxy","TRUE"
"10.1111/2041-210X.14008","Methods in Ecology and Evolution","2022","21","10_1111_2041_210x_14008","wiley_proxy","TRUE"
"10.1111/2041-210X.13438","Methods in Ecology and Evolution","2020","7276","10_1111_2041_210x_13438","wiley_proxy","TRUE"
"10.1111/1365-2435.14696","Functional Ecology","2024","2696","10_1111_1365_2435_14696","wiley_proxy","TRUE"
"10.1111/1365-2435.13502","Functional Ecology","2020","1326","10_1111_1365_2435_13502","wiley_proxy","TRUE"
"10.1111/1365-2664.14637","Journal of Applied Ecology","2024","550","10_1111_1365_2664_14637","wiley_proxy","TRUE"
"10.1111/1365-2656.13134","Journal of Animal Ecology","2019","214","10_1111_1365_2656_13134","wiley_proxy","TRUE"
"10.1111/2041-210X.12987","Methods in Ecology and Evolution","2018","1952","10_1111_2041_210x_12987","wiley_proxy","TRUE"
"10.1111/1365-2745.13155","Journal of Ecology","2019","1270","10_1111_1365_2745_13155","wiley_proxy","TRUE"
"10.1111/1365-2745.13974","Journal of Ecology","2022","20","10_1111_1365_2745_13974","wiley_proxy","TRUE"
"10.1002/2688-8319.12094","Ecological Solutions and Evidence","2021","7178","10_1002_2688_8319_12094","wiley_proxy","TRUE"
"10.1111/1365-2664.13827","Journal of Applied Ecology","2021","4046","10_1111_1365_2664_13827","wiley_proxy","TRUE"
"10.1002/pan3.10133","People and Nature","2020","1188","10_1002_pan3_10133","wiley_proxy","TRUE"
"10.1111/2041-210X.13579","Methods in Ecology and Evolution","2021","90","10_1111_2041_210x_13579","wiley_proxy","TRUE"
"10.1111/1365-2435.13151","Functional Ecology","2018","1271","10_1111_1365_2435_13151","wiley_proxy","TRUE"
"10.1111/1365-2745.13328","Journal of Ecology","2020","2505","10_1111_1365_2745_13328","europepmc","TRUE"
"10.1111/2041-210X.13034","Methods in Ecology and Evolution","2018","1570","10_1111_2041_210x_13034","wiley_proxy","TRUE"
"10.1111/1365-2435.13258","Functional Ecology","2018","534","10_1111_1365_2435_13258","wiley_proxy","TRUE"
"10.1111/1365-2435.14550","Functional Ecology","2017","1287","10_1111_1365_2435_14550","wiley_proxy","TRUE"
"10.1002/pan3.10677","People and Nature","2024","1774","10_1002_pan3_10677","wiley_proxy","TRUE"
"10.1111/1365-2435.13867","Functional Ecology","2021","1341","10_1111_1365_2435_13867","wiley_proxy","TRUE"
"10.1002/2688-8319.12307","Ecological Solutions and Evidence","2024","592","10_1002_2688_8319_12307","wiley_proxy","TRUE"
"10.1111/1365-2745.13777","Journal of Ecology","2021","1069","10_1111_1365_2745_13777","wiley_proxy","TRUE"
"10.1111/1365-2664.14712","Journal of Applied Ecology","2024","1327","10_1111_1365_2664_14712","wiley_proxy","TRUE"
"10.1111/1365-2664.12884","Journal of Applied Ecology","2017","198","10_1111_1365_2664_12884","wiley_proxy","TRUE"
"10.1111/1365-2664.13065","Journal of Applied Ecology","2018","4702","10_1111_1365_2664_13065","wiley_proxy","TRUE"
"10.1111/1365-2435.13919","Functional Ecology","2021","6782","10_1111_1365_2435_13919","wiley_proxy","TRUE"
"10.1111/1365-2656.13135","Journal of Animal Ecology","2019","2697","10_1111_1365_2656_13135","wiley_proxy","TRUE"
"10.1111/1365-2664.13611","Journal of Applied Ecology","2020","3070","10_1111_1365_2664_13611","wiley_proxy","TRUE"
"10.1111/1365-2435.13566","Functional Ecology","2020","1340","10_1111_1365_2435_13566","wiley_proxy","TRUE"
"10.1002/2688-8319.12159","Ecological Solutions and Evidence","2022","147","10_1002_2688_8319_12159","wiley_proxy","TRUE"
"10.1111/1365-2664.13228","Journal of Applied Ecology","2018","3544","10_1111_1365_2664_13228","wiley_proxy","TRUE"
"10.1111/1365-2435.13928","Functional Ecology","2021","7944","10_1111_1365_2435_13928","wiley_proxy","TRUE"
"10.1111/1365-2664.14435","Journal of Applied Ecology","2023","492","10_1111_1365_2664_14435","wiley_proxy","TRUE"
"10.1111/1365-2656.12953","Journal of Animal Ecology","2019","163","10_1111_1365_2656_12953","europepmc","TRUE"
"10.1111/2041-210X.14252","Methods in Ecology and Evolution","2023","1300","10_1111_2041_210x_14252","wiley_proxy","TRUE"
"10.1111/1365-2745.13728","Journal of Ecology","2021","7072","10_1111_1365_2745_13728","wiley_proxy","TRUE"
"10.1111/1365-2745.13813","Journal of Ecology","2021","1328","10_1111_1365_2745_13813","wiley_proxy","TRUE"
"10.1111/1365-2664.13024","Journal of Applied Ecology","2017","1093","10_1111_1365_2664_13024","wiley_proxy","TRUE"
"10.1111/1365-2656.12894","Journal of Animal Ecology","2018","298","10_1111_1365_2656_12894","wiley_proxy","TRUE"
"10.1111/1365-2435.13781","Functional Ecology","2021","6691","10_1111_1365_2435_13781","wiley_proxy","TRUE"
"10.1111/1365-2435.13209","Functional Ecology","2018","51","10_1111_1365_2435_13209","wiley_proxy","TRUE"
"10.1111/1365-2435.13116","Functional Ecology","2018","1272","10_1111_1365_2435_13116","wiley_proxy","TRUE"
"10.1111/1365-2435.14508","Functional Ecology","2024","1058","10_1111_1365_2435_14508","wiley_proxy","TRUE"
"10.1111/2041-210X.13626","Methods in Ecology and Evolution","2021","2091","10_1111_2041_210x_13626","wiley_proxy","TRUE"
"10.1111/2041-210X.12892","Methods in Ecology and Evolution","2017","1288","10_1111_2041_210x_12892","wiley_proxy","TRUE"
"10.1111/1365-2745.14347","Journal of Ecology","2024","2397","10_1111_1365_2745_14347","wiley_proxy","TRUE"
"10.1111/2041-210X.13845","Methods in Ecology and Evolution","2022","3033","10_1111_2041_210x_13845","wiley_proxy","TRUE"
"10.1111/1365-2656.12997","Journal of Animal Ecology","2019","1957","10_1111_1365_2656_12997","wiley_proxy","TRUE"
"10.1111/1365-2664.13385","Journal of Applied Ecology","2019","1775","10_1111_1365_2664_13385","wiley_proxy","TRUE"
"10.1111/1365-2656.13553","Journal of Animal Ecology","2021","215","10_1111_1365_2656_13553","wiley_proxy","TRUE"
