"","respond_id","consent","age18","attempt_us","attempt_ca","gas_cost_new","airfare_cost_new","meal_cost_new","lodging_cost_new","age","gender","gender_other","race","marital_status","marital_status_other","employment_status","date_text","location_attempt","home_zip","minutes_observed","accomodation_location","carpool","carpool_count","overnight","overnight_count","hourly_wage","years_birding","how_many_other_birders_1","how_many_other_birders_2","how_many_other_birders_3","location_attempt_sep","respond_id_count","attempt_lat","attempt_lng","home_lat","home_lng","travel_time_sec","travel_dist_meter","ebird","twitter","donation5","donation25","donation50","donation75","donation100","donation200","highest_education","automobile_operating_cost","opp_cost_time","total_travel_cost","total_travel_cost_time"
"165",13290968471,"I agree, start questionnaire","Yes","Yes","No",70,0,30,0,"55-64","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-22-2022","Boothbay Harbor, Maine","01776",720,NA,"Yes",2,"No",0,"26.35",40,200,"75",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.39,-71.42,11171,287368,"No","No","Yes","Yes","No","No","No","No","Other (please specify)",2.2748780219984,51.0755212825427,102.274878021998,153.350399304541
"166",13290969976,"I agree, start questionnaire","Yes","Yes","No",80,0,75,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-23-2022","Boothbay Harbor, Maine","04074",10,NA,"No",2,"No",0,"30",3,50,"100",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.6,-70.4,4997,109423,"No","No","Yes","Yes","Yes","No","No","No","Other (please specify)",0.8662202395574,22.8470485944737,155.866220239557,178.713268834031
"167",13290977176,"I agree, start questionnaire","Yes","Yes","No",100,0,0,130,"55-64","Woman",NA,"Multiracial or Biracial","Married",NA,"Employed - part time","Jan-00-1900","Boothbay Harbor, Maine","08807",NA,"Boothbay Harbor, Maine, USA","No",0,"Yes",1,NA,12,20,"6","2","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.59,-74.62,24003,673625,"Yes","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",5.332586466025,109.74538871586,235.332586466025,345.077975181885
"168",13290977397,"I agree, start questionnaire","Yes","Yes","No",70,0,35,262.9,"65+","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-22-2022","New Harbor, Maine","04938",40,"4538","No",0,"Yes",2,"19",50,100,"400",NA,"New Harbor, Maine, USA",1,43.8742496,-69.4919912,44.7,-70.1,6628,129805,"No","No","No","No","No","No","No","No","Bachelor's degree or equivalent",1.027569324509,30.3042301549273,368.927569324509,399.231799479436
"169",13290997372,"I agree, start questionnaire","Yes","Yes","No",25,0,30,0,"55-64","Woman",NA,"White or Caucasian","Other","Widowed","Retired","Jan-13-2022","Boothbay Harbor, Maine","04210",20,NA,"Yes",4,"No",0,NA,30,30,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.1,-70.2,4592,79094,"No","No","Yes","Yes","No","No","No","No","Doctoral degree or equivalent",0.6261281780572,20.9953266251398,55.6261281780572,76.621454803197
"170",13290999921,"I agree, start questionnaire","Yes","Yes","No",30,0,40,0,"55-64","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-00-1900","Boothbay Harbor, Maine","03869",NA,NA,"Yes",2,"No",0,"40",10,60,"60",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.22,-70.85,7370,168747,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",1.3358440799886,33.6967676888676,71.3358440799886,105.032611768856
"171",13291001367,"I agree, start questionnaire","Yes","Yes","No",75,833,150,363,"55-64","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-24-2022","McKown Point Rd, West Boothbay Harbor, Maine 04575","37641",60,"Freeport, Maine, USA","No",0,"Yes",4,NA,52,25,NA,NA,"McKown Point Rd, West Boothbay Harbor, Maine, USA 04575",1,43.8417876,-69.6444206,36.2,-82.7,56813,1629103,"Yes","No","No","No","No","No","No","No","Master's degree or equivalent",12.8963928143414,259.757728996965,1433.89639281434,1693.65412181131
"172",13291008118,"I agree, start questionnaire","Yes","Yes","No",35,0,15,0,"55-64","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-01-2022","Five Islands, Maine","04605",60,NA,"No",0,"No",NA,NA,25,200,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.7,-68.4,9521,244834,"No","No","Yes","Yes","Yes","No","No","No","Master's degree or equivalent",1.9381680828692,43.5314688148858,51.9381680828692,95.469636897755
"173",13291015213,"I agree, start questionnaire","Yes","Yes","No",60,0,30,0,"45-54","Man",NA,"Asian or Pacific Islander","Married",NA,"Employed - full time","Jan-02-2022","Georgetown, Maine","02140",45,NA,"No",0,"No",0,"100",17,30,"34","45","Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.39,-71.13,17829,481973,"No","No","Yes","Yes","Yes","Yes","Yes","No","Doctoral degree or equivalent",3.8154205927474,81.5169160277911,93.8154205927474,175.332336620538
"174",13291027378,"I agree, start questionnaire","Yes","Yes","No",150,0,150,475,"65+","Man",NA,"White or Caucasian","Married",NA,"Self-employed","Dec-31-2021","Five Islands, Maine","01775",360,"Boothbay Harbor, Maine, USA","Yes",3,"Yes",3,"85",15,60,"50","15","Five Islands, Maine, USA",1,43.8239716,-69.7111565,42.43,-71.51,9870,271062,"No","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",2.1457955875356,45.1271502156205,777.145795587536,822.272945803156
"175",13291030088,"I agree, start questionnaire","Yes","Yes","No",30,0,0,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-15-2022","Bristol, Maine","04572",190,NA,"No",0,"No",0,"30",25,24,NA,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,44.1,-69.4,4336,104128,"No","No","Yes","No","No","No","No","No","Master's degree or equivalent",0.8243036756864,19.8248554544003,30.8243036756864,50.6491591300867
"176",13291032224,"I agree, start questionnaire","Yes","Yes","No",6,0,0,0,"18-24","Woman",NA,"White or Caucasian","Single",NA,"Unemployed","Jan-01-2022","Georgetown, Maine","04210",5,NA,"Yes",2,"No",0,"0",3,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.1,-70.2,10422,269349,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",2.1322350447762,47.6509786775276,8.1322350447762,55.7832137223038
"177",13291058260,"I agree, start questionnaire","Yes","Yes","No",300,0,500,300,"18-24","Woman",NA,"I would rather not say","Single",NA,"Student","Jan-21-2022","Boothbay Harbor, Maine","46143",360,"Boothbay Harbor, Maine, USA","Yes",3,"Yes",3,"12",18,50,"150",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.6,-86.1,60983,1775009,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","High School",14.0514217412842,278.823607051589,1114.05142174128,1392.87502879287
"178",13291064857,"I agree, start questionnaire","Yes","Yes","No",40,0,0,0,"18-24","Man",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-24-2022","Boothbay Harbor, Maine","02474",80,NA,"No",0,"No",0,NA,12,20,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.42,-71.16,10489,270284,"Yes","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",2.1396367420792,47.9573129292445,42.1396367420792,90.0969496713237
"179",13291072135,"I agree, start questionnaire","Yes","Yes","No",80,0,20,160,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-15-2022","Boothbay Harbor, Maine","18974",180,"Bath, Maine, USA","Yes",2,"Yes",1,NA,15,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.21,-75.07,26911,741611,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Bachelor's degree or equivalent",5.8707808968718,123.041209670979,265.870780896872,388.911990567851
"180",13291087574,"I agree, start questionnaire","Yes","Yes","No",10,0,0,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","4538","04538",NA,NA,"Yes",2,"No",NA,NA,10,NA,NA,NA,"04538",1,43.85,-69.63,43.85,-69.63,0,0,"No",NA,"Yes","Yes","No","No","No","No","Master's degree or equivalent",0,0,10,10
"181",13291090385,"I agree, start questionnaire","Yes","Yes","No",16,0,0,0,"25-34","Man",NA,"Asian or Pacific Islander","Single",NA,"Employed - full time","Dec-20-2021","2726","01605",45,NA,"No",0,"No",0,"20",3,40,NA,NA,"02726",1,41.76,-71.15,42.29,-71.8,4065,97713,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.7735209075594,18.5858019885002,16.7735209075594,35.3593228960596
"182",13291090742,"I agree, start questionnaire","Yes","Yes","No",30,0,60,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-01-2022","Georgetown, Maine","04345",45,NA,"No",0,"No",0,"26",4,50,"75","50","Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.2,-69.8,9211,237418,"No","No","Yes","No","No","No","No","No","Doctoral degree or equivalent",1.8794611446884,42.1141013815684,91.8794611446884,133.993562526257
"183",13291098911,"I agree, start questionnaire","Yes","Yes","No",65,0,40,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Dec-31-2021","Georgetown, Maine","04915",210,NA,"Yes",2,"No",0,"30",55,250,"7",NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.5,-69.1,6240,124946,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Master's degree or equivalent",0.9891042472948,28.5302347867753,105.989104247295,134.51933903407
"184",13291110139,"I agree, start questionnaire","Yes","Yes","No",100,0,70,130,"35-44","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-00-1900","Bristol, Maine","06483",100,"Rockland, Maine, USA","No",0,"Yes",1,"120",19,30,"150",NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,41.38,-73.09,13677,388103,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Doctoral degree or equivalent",3.0723218485414,62.5333367273598,303.072321848541,365.605658575901
"185",13291121082,"I agree, start questionnaire","Yes","Yes","No",55,0,50,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-22-2022","New Harbor, Maine","05871",1,"4079","Yes",2,"Yes",1,"42",30,200,"20",NA,"New Harbor, Maine, USA",1,43.8742496,-69.4919912,44.7,-71.9,15306,295426,"No","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",2.3386671951188,69.981373981792,107.338667195119,177.320041176911
"186",13291127071,"I agree, start questionnaire","Yes","Yes","No",5,0,0,0,"35-44","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-00-1900","Pemaquid Point, Maine","04841",15,NA,"Yes",2,"No",NA,"80",5,20,NA,NA,"Pemaquid Point, Maine, USA",1,43.840639,-69.5097685,44.13,-69.13,3453,65363,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.5174300971294,15.7876443459511,5.5174300971294,21.3050744430805
"187",13291132036,"I agree, start questionnaire","Yes","Yes","No",0,0,25,0,"25-34","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-22-2022","Pemaquid Harbor, Maine","04453",120,"Portland, Maine, USA","Yes",2,"Yes",2,"15",0.5,NA,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,45.2,-68.8,9618,203452,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",1.6105776681176,43.9749676569238,26.6105776681176,70.5855453250414
"188",13291145594,"I agree, start questionnaire","Yes","Yes","No",57,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-01-2022","Georgetown, Maine","04079",30,NA,"No",0,"No",NA,NA,35,25,"30","30","Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.8,-70,11379,282603,"Yes","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",2.2371570726414,52.0265291087686,59.2371570726414,111.26368618141
"189",13291153057,"I agree, start questionnaire","Yes","Yes","No",45,0,60,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-13-2022","Boothbay Harbor, Maine","04614",121,"4537","Yes",2,"Yes",3,"35",2,0,"200",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.4,-68.6,8002,151947,"No","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",1.2028510161486,36.5863683916307,106.202851016149,142.789219407779
"190",13291157628,"I agree, start questionnaire","Yes","Yes","No",125,0,130,500,"55-64","Woman",NA,"White or Caucasian","Other","domestic partner","Employed - part time","Dec-31-2021","Georgetown, Maine","04102",480,"4537","Yes",0,"Yes",2,"30",30,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.66,-70.3,11735,308662,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",2.4434467304156,53.6542155805782,757.443446730416,811.097662310994
"191",13291158501,"I agree, start questionnaire","Yes","Yes","No",12,0,0,0,"45-54","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-01-2022","Georgetown, Maine","04282",180,NA,"No",0,"No",0,"25",30,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.3,-70.3,11205,268261,"No","No","No","No","No","No","No","No","High School",2.1236221606418,51.2309744849066,14.1236221606418,65.3545966455484
"192",13291163759,"I agree, start questionnaire","Yes","Yes","No",0,0,30,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Self-employed","Dec-31-2021","Georgetown, Maine","04110",10,NA,"No",0,"No",NA,"60",3,40,"20",NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.76,-70.2,11021,292289,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",2.3138339069482,50.3896983309375,32.3138339069482,82.7035322378858
"193",13291169185,"I agree, start questionnaire","Yes","Yes","No",25,0,30,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-16-2022","Boothbay Harbor, Maine","04469",20,NA,"No",0,"No",0,"200",10,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.902,-68.668,8182,196867,"No","No","Yes","Yes","No","No","No","No","Doctoral degree or equivalent",1.5584491368446,37.4093559335569,56.5584491368446,93.9678050704015
"194",13291190552,"I agree, start questionnaire","Yes","Yes","No",110,0,96,165,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Unemployed","Jan-00-1900","Boothbay Harbor, Maine","06109",0,"4556","No",0,"Yes",1,"0",17,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.7,-72.66,15193,417475,"No","No","Yes","No","No","No","No","No","High School",3.304838055155,69.4647206915828,374.304838055155,443.769558746738
"195",13291193903,"I agree, start questionnaire","Yes","Yes","No",85,0,120,575,"55-64","Woman",NA,"Asian or Pacific Islander","Married",NA,"Retired","Jan-00-1900","Boothbay Harbor, Maine","13027",NA,"4538","No",0,"Yes",4,"25",20,35,"10",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.2,-76.4,26952,773865,"No",NA,"Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",6.126111746937,123.228667944418,786.126111746937,909.354779691355
"196",13291206398,"I agree, start questionnaire","Yes","Yes","No",3,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-22-2022","4558","04558",60,NA,"No",0,"No",NA,NA,35,40,"150",NA,"04558",1,43.9,-69.53,43.9,-69.53,0,0,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",0,0,3,3
"197",13291214035,"I agree, start questionnaire","Yes","Yes","No",8,0,0,0,"65+","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-00-1900","Pemaquid Harbor, Maine","04530",NA,NA,"No",1,"No",0,NA,3,75,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,43.9,-69.8,2528,47585,"No","No","Yes","No","No","No","No","No","Master's degree or equivalent",0.376694937073,11.5584028110525,8.376694937073,19.9350977481255
"198",13291215166,"I agree, start questionnaire","Yes","Yes","No",0,0,0,0,"45-54","Woman",NA,"White or Caucasian","Single",NA,"Self-employed","Jan-00-1900","Boothbay Harbor, Maine","04551",140,NA,"No",0,"No",NA,NA,48,4,"100","75","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.01,-69.43,2630,39743,"No","No",NA,NA,NA,NA,NA,NA,"Bachelor's degree or equivalent",0.3146156747734,12.0247624181441,0.3146156747734,12.3393780929175
"199",13291225327,"I agree, start questionnaire","Yes","Yes","No",30,0,0,0,"35-44","Woman",NA,"White or Caucasian","Single",NA,"Unemployed","Jan-16-2022","Boothbay Harbor, Maine","02045",60,NA,"No",0,"No",0,"13",4,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.31,-70.89,12688,298621,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",2.3639596260098,58.0114773997764,32.3639596260098,90.3754370257862
"200",13291228276,"I agree, start questionnaire","Yes","Yes","No",120,0,100,0,"35-44","Woman",NA,"White or Caucasian","Married",NA,"Self-employed","Jan-12-2022","Georgetown, Maine","04260",40,NA,"Yes",4,"No",0,NA,30,100,"7","45","Georgetown, Maine, USA",1,44.6353544,-67.8258338,44,-70.3,10746,279942,"No","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",2.2160919212796,49.1323562529947,222.21609192128,271.348448174274
"201",13291232289,"I agree, start questionnaire","Yes","Yes","No",23,0,30,0,"25-34","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-22-2022","Bristol, Maine","12561",185,NA,"Yes",3,"No",0,"17",14,60,NA,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,41.8,-74.1,17595,500864,"Yes","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",3.9649665432832,80.447032223287,56.9649665432832,137.41199876657
"202",13291249521,"I agree, start questionnaire","Yes","Yes","No",60,0,50,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-16-2022","Boothbay Harbor, Maine","01945",20,NA,"No",0,"No",0,"140",1,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.51,-70.84,10747,256348,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Doctoral degree or equivalent",2.0293158291224,49.1369284060054,112.029315829122,161.166244235128
"203",13291250499,"I agree, start questionnaire","Yes","Yes","No",0,0,0,0,"25-34","Other",NA,"White or Caucasian","Single",NA,"Unemployed","Jan-00-1900","Somerset, Massachusetts","01109",NA,NA,"Yes",2,"No",0,"0",1,6,NA,NA,"Somerset, Massachusetts, USA",1,NA,NA,42.12,-72.55,57783,1687312,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Other (please specify)",13.3571900317856,264.192717417345,13.3571900317856,277.549907449131
"204",13291252756,"I agree, start questionnaire","Yes","Yes","No",0,0,200,400,"18-24","Woman",NA,"White or Caucasian","Single",NA,"Employed - part time","Jan-09-2022","Boothbay Harbor, Maine","01749",10,"Freeport, Maine, USA","No",0,"Yes",7,"15",5,15,"25",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.39,-71.54,10970,288304,"No","No","Yes","Yes","Yes","Yes","Yes","No","High School",2.2822876355552,50.1565185273918,602.282287635555,652.438806162947
"205",13291255193,"I agree, start questionnaire","Yes","Yes","No",50,0,50,0,"35-44","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-01-2022","Georgetown, Maine","02043",15,NA,"Yes",1,"No",0,"22",2,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.22,-70.88,18866,508886,"Yes","No","Yes","Yes","No","No","No","No","Doctoral degree or equivalent",4.0284707312668,86.2582386998882,104.028470731267,190.286709431155
"206",13291255320,"I agree, start questionnaire","Yes","Yes","No",30,0,10,0,"25-34","Woman",NA,"White or Caucasian","Single",NA,"Student","Jan-00-1900","Boothbay Harbor, Maine","03824",300,NA,"No",0,"No",0,"12",3,8,"40",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.12,-70.92,7718,191562,"No",NA,"Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",1.5164534104356,35.2878769365916,41.5164534104356,76.8043303470272
"207",13291257767,"I agree, start questionnaire","Yes","Yes","No",200,0,30,150,"25-34","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-22-2022","Boothbay Harbor, Maine","44145",240,"Edgecomb, Maine, USA","No",0,"Yes",1,"28",2,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.44,-81.92,44811,1304714,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",10.3284471604132,204.88274856253,390.328447160413,595.211195722943
"208",13291262477,"I agree, start questionnaire","Yes","Yes","No",180,0,250,320,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-22-2022","Dighton, Massachusetts; Georgetown, Maine; New Harbor, Maine","02646",150,"Bath, Maine, USA","Yes",2,"Yes",2,"0",2,50,"20","50.       Visit 4: 250","Dighton, Massachusetts, USA",3,NA,NA,41.67,-70.07,62757,1860119,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Doctoral degree or equivalent",14.7251741022022,286.934606492573,2272.77407265088,2731.7450804771
