No;country;study_area;Gender;Owning_garden;agricultre;common_green;Kleingarden;Visit_agriculture;Visit_opengreen;Visit_forest;Visit_water;Length_agriculture;Length_opengreen;Length_forest;Length_water;distance;transport;F6_1;F6_2;F6_3;F6_4;F6_5;F6_6;F6_7;F6_8;F6_9;F6_10;F6_11;Wolfs;Bees;herbs;trees;F8_1;F8_2;F8_3;F8_4;F8_5;F8_6;F8_7;F8_8;F8_9;F8_10;F8_11;F8_12;firewood;decoration;water;fruits_vegetables;regionality_food;Regionality_clothes;F15_1;F15_2;F15_3;F15_4;F15_5;F15_6;F15_7;F15_8;F15_9;F15_10;F15_11;F15_12;F15_13;pics_rape;pics_mosaic;pics_forest;pics_lux;pics_city;pics_mine;organisation;passive_active;birthyr;since_here;prior_region;since;kids;migration_background;where;nationality;highest_school;highest_vocation;work_nature
394;1;3;2;1;1;1;999;2;1;1;1;1;1;1;1;2;3;2;5;5;2;5;6;6;5;2;5;6;4;4;4;4;5;2;6;5;6;1;5;6;5;2;5;999;4;1;4;1;3;0;1;5;4;5;1;5;5;5;5;1;6;6;6;6;6;6;6;2;6;2;999;1989;1990;1;1989;2;1;     999;Magyar;3; ;2
395;1;3;2;1;1;1;999;3;3;1;0;2;4;2;999;2;2;1;5;5;5;6;6;6;6;5;6;6;3;4;1;2;2;1;5;3;6;2;6;6;3;5;3;999;4;0;4;1;3;0;2;5;5;4;5;6;4;3;6;1;6;3;6;5;4;6;6;3;1;2;999;2001;1;999;999;2;2;     999;Magyar;1; ;2
396;1;3;2;1;1;1;999;2;2;1;1;3;1;3;3;2;1;3;5;5;4;6;6;6;6;2;6;6;1;3;1;3;2;2;6;1;6;1;5;6;5;5;5;999;4;0;4;1;3;2;1;4;4;5;1;5;5;5;5;1;6;6;6;6;6;6;6;6;2;2;999;1989;1991;1;1989;1;1;     999;Magyar;4; ;2
397;1;3;2;1;1;1;999;4;0;1;1;3;999;3;3;2;1;2;6;6;6;6;6;6;6;5;6;6;3;4;1;4;1;1;6;1;6;1;6;6;6;6;6;999;4;1;4;1;3;3;1;888;5;6;5;6;5;5;5;1;6;6;6;2;6;6;4;5;2;2;999;1953;1;999;999;2;1;     999;Magyar;6; ;2
398;1;3;2;1;1;1;999;3;0;2;0;2;999;3;999;2;3;4;5;5;4;5;5;5;5;1;6;6;1;4;1;4;1;1;6;1;6;1;6;6;6;6;6;999;4;0;4;1;3;3;1;5;5;6;1;6;5;5;5;1;6;6;6;6;6;6;6;6;1;2;999;1971;1;999;999;2;1;     999;Magyar;5; ;2
399;1;3;1;1;1;0;999;4;999;1;0;4;999;4;999;3;3;1;6;6;6;4;999;6;6;4;6;6;1;1;4;3;4;1;6;1;6;1;6;6;3;6;6;999;4;2;4;1;3;0;1;5;6;6;4;6;6;6;5;4;6;6;6;6;6;6;6;3;1;2;999;1970;1;999;999;2;1;     999;Magyar;6; ;2
400;1;3;2;1;1;1;999;3;0;1;0;3;999;4;999;2;3;2;5;5;4;6;6;6;5;3;6;6;1;4;2;4;2;1;6;1;6;1;5;6;5;6;6;999;4;0;4;1;3;3;1;5;5;6;1;6;6;5;5;1;6;6;6;6;6;6;6;2;4;2;999;1967;1;999;999;2;1;     999;Magyar;5; ;2
401;1;3;1;1;1;0;999;3;0;3;0;4;999;3;999;1;1;3;6;6;6;6;6;6;6;6;6;6;2;2;4;4;3;1;6;4;6;2;6;6;3;3;6;999;3;2;0;1;3;3;1;6;6;6;1;6;6;6;6;6;6;5;6;6;6;6;6;1;6;2;999;1981;1;999;999;1;1;     999;Roman;2; ;2
402;1;3;2;1;1;1;999;2;2;2;1;3;1;3;3;2;3;3;5;5;4;5;6;6;5;3;6;6;2;4;2;3;5;3;6;3;6;1;5;6;3;5;5;999;4;1;4;1;3;1;1;4;4;6;1;5;5;5;5;1;6;6;5;6;6;6;6;4;3;999;999;1970;1;999;999;2;1;     999;Magyar;5; ;2
403;1;3;2;1;1;0;999;3;0;2;0;3;999;3;999;2;3;2;6;6;5;6;6;6;6;3;6;6;1;3;3;3;3;2;6;1;6;1;5;6;4;6;6;999;3;0;2;1;3;1;1;4;5;6;1;6;6;5;6;1;6;6;6;6;6;6;6;4;4;2;999;1974;1;999;999;1;1;     999;Roman;5; ;2
404;1;3;2;1;1;1;999;4;0;3;3;4;999;3;3;1;3;1;6;6;6;6;6;6;6;6;6;6;3;4;4;3;3;6;6;4;6;1;6;3;3;4;6;999;4;2;4;1;3;1;1;2;4;6;1;6;6;6;6;6;6;6;6;1;3;6;6;1;1;2;999;1979;1;999;999;1;1;     999;Magyar;5; ;2
405;1;3;2;1;1;0;999;3;999;3;2;3;999;2;999;1;3;1;6;6;6;6;4;6;6;6;6;6;4;4;4;4;1;1;6;1;6;1;6;6;4;6;6;999;4;2;4;1;2;1;1;6;6;6;1;6;6;6;5;1;4;6;6;4;3;6;6;2;2;2;999;1967;2002;1;1967;1;1;     999;Roman;5; ;2
406;1;3;1;1;1;0;999;3;0;3;2;3;999;2;999;1;3;1;6;6;6;6;4;6;6;6;6;6;4;4;4;4;1;1;6;1;6;1;6;6;4;6;6;999;4;2;4;1;2;1;1;6;6;6;4;6;6;6;5;1;4;6;6;4;3;6;6;2;3;2;999;1970;2002;999;999;1;1;     999;Roman;6; ;2
407;1;3;1;1;1;1;999;3;0;1;0;2;999;4;999;1;3;1;6;6;6;6;6;6;6;4;6;6;4;4;4;4;1;1;6;1;6;1;6;6;4;6;6;999;4;2;4;1;3;2;1;6;6;6;4;6;6;6;5;1;4;6;6;4;3;6;6;1;3;2;999;1993;2002;1;1993;1;1;     999;Roman;6; ;2
408;1;3;2;1;1;1;999;3;4;1;1;3;3;3;1;2;2;2;2;4;4;2;6;6;3;1;6;6;1;1;1;1;2;3;5;2;6;5;2;6;6;2;2;999;4;0;4;1;999;999;1;4;4;5;1;5;5;4;4;1;2;5;5;6;5;6;6;3;2;2;999;2000;1;999;999;1;1;     999;Magyar;1; ;2
409;1;3;2;1;1;1;999;4;3;3;3;3;2;3;1;2;3;1;4;5;4;3;6;4;6;1;5;6;4;4;3;4;5;2;6;3;5;5;5;6;2;5;5;999;3;1;4;1;1;0;1;5;5;5;1;6;6;4;5;1;5;3;5;6;4;6;6;2;2;2;999;2001;1;999;999;2;1;     999;Magyar;1; ;2
410;1;3;1;1;1;1;999;2;4;1;1;2;2;2;3;2;1;3;6;6;4;6;6;6;6;1;5;6;3;4;3;4;1;1;6;1;6;1;6;6;2;6;6;999;3;999;3;1;3;3;1;5;6;6;4;6;6;6;6;1;6;6;6;4;6;6;6;3;2;2;999;2001;1;999;999;2;1;     999;Magyar;1; ;2
411;1;3;2;1;0;0;999;0;999;1;0;999;999;3;999;2;1;2;6;6;6;6;6;6;4;2;6;6;1;4;1;4;2;2;6;1;6;1;5;6;6;6;6;999;4;0;4;1;3;1;1;888;5;6;2;6;6;6;6;2;6;6;6;6;6;6;6;3;3;2;999;1998;1;999;999;2;1;     999;Magyar;5; ;2
412;1;3;1;1;1;1;999;1;3;1;2;2;1;3;3;2;1;2;5;6;1;6;6;6;6;1;5;6;1;2;2;4;1;1;6;6;6;1;999;6;999;999;6;999;3;2;4;1;1;0;1;6;999;999;6;6;999;999;999;1;5;999;999;3;6;6;6;1;3;2;999;2004;1;999;999;2;1;     999;Magyar;1; ;2
413;1;3;1;1;1;0;999;2;0;1;0;2;999;2;999;2;1;1;6;6;6;6;6;6;6;6;6;6;3;4;4;4;1;1;6;6;6;1;6;6;5;6;6;999;2;3;4;1;3;1;1;6;6;6;1;6;6;6;6;1;5;6;6;4;5;6;6;1;1;2;999;1977;1;999;999;2;1;     999;Roman;9; ;2
414;1;3;2;1;1;0;999;2;0;1;1;2;999;3;3;2;2;2;6;6;4;5;6;6;6;2;6;6;1;4;3;3;2;1;6;1;6;1;6;6;5;5;5;999;4;1;4;1;3;0;1;4;5;6;4;6;6;6;5;1;6;5;5;6;6;6;6;3;2;2;999;1999;1;999;999;2;1;     999;Magyar;1; ;2
415;1;3;1;1;0;1;999;999;2;1;1;999;2;2;4;2;3;4;6;6;5;6;6;6;6;4;5;6;4;4;4;4;4;4;6;1;6;1;6;6;4;6;5;999;3;1;2;1;3;3;1;5;5;5;1;6;6;5;5;1;6;6;6;6;6;6;6;1;1;2;999;1988;1;999;999;1;1;     999;Magyar;9; ;2
416;1;3;2;1;1;0;999;3;0;2;1;2;999;3;3;2;1;2;5;5;4;6;6;5;5;3;6;6;1;4;1;1;5;2;5;2;6;1;5;5;5;5;5;999;4;0;4;1;2;0;1;4;4;5;3;5;5;5;5;2;6;6;6;6;6;6;6;3;3;999;999;1965;1;999;999;2;1;     999;Roman;5; ;2
417;1;3;1;1;1;1;999;4;0;1;1;2;999;3;3;2;3;2;5;5;4;5;6;5;5;2;6;6;1;4;1;4;2;2;6;2;6;2;5;6;5;5;5;999;3;1;3;1;3;2;1;5;5;5;6;5;6;5;5;1;6;5;5;6;6;6;5;3;3;2;999;1990;1;999;999;999;1;     999;Magyar;9; ;2
418;1;3;1;1;1;0;999;4;0;0;0;4;999;999;999;999;1;1;6;6;6;6;6;6;6;3;6;6;2;4;2;2;2;5;6;6;6;2;6;6;5;6;6;999;3;0;4;1;3;3;1;6;5;6;6;6;6;6;6;1;6;6;6;6;6;6;6;3;2;2;999;1953;1;999;999;2;1;     999;Magyar;6; ;2
419;1;3;2;1;1;0;999;3;0;1;0;3;999;3;999;2;4;2;5;4;5;5;6;6;6;3;6;6;1;4;1;1;5;3;5;2;6;2;5;5;5;5;5;999;4;0;4;1;3;3;2;888;5;5;2;5;5;5;5;999;6;5;5;6;6;6;6;3;2;2;999;1950;1;999;999;2;1;     999;Magyar;5; ;2
420;1;3;2;1;1;0;999;2;0;1;0;3;999;3;999;2;1;3;5;5;5;5;6;5;4;2;6;6;1;3;2;2;2;2;6;2;6;2;5;5;5;6;6;999;3;1;4;1;3;2;1;4;4;5;2;5;5;5;5;2;5;5;5;5;6;6;5;1;1;2;999;1967;1;999;999;2;1;     999;Magyar;5; ;2
421;1;3;2;1;1;1;999;3;2;2;0;2;1;4;999;2;3;1;6;6;6;6;6;6;6;4;6;6;2;4;4;4;2;2;6;6;6;1;6;6;6;6;4;999;4;1;4;1;3;2;1;4;5;6;1;6;6;6;5;1;6;6;6;4;6;6;6;4;2;1;999;1957;1;999;999;1;1;     999;Magyar;4; ;2
422;1;3;2;1;1;1;999;4;3;1;0;2;1;3;999;2;3;2;5;5;4;6;6;6;4;2;6;6;2;4;2;4;2;2;6;1;6;1;6;6;6;6;6;999;3;1;4;1;3;2;1;5;5;6;2;6;6;6;5;2;6;6;6;6;6;5;5;2;1;2;999;1968;1;999;999;2;1;     999;Magyar;6; ;2
423;1;3;1;1;1;0;999;3;0;2;2;2;999;3;4;3;1;2;5;5;3;5;5;5;5;5;5;5;4;4;4;4;2;2;6;2;6;2;5;5;5;5;5;999;3;3;3;1;3;3;1;5;5;5;2;5;5;5;5;1;5;5;5;2;6;6;6;2;1;2;999;1982;1986;1;1982;1;1;     999;Magyar;9; ;2
424;1;3;1;1;1;1;999;4;0;3;3;3;999;3;3;2;3;2;5;5;2;4;5;6;4;1;6;6;1;1;1;4;2;3;5;2;6;2;5;5;5;5;5;999;3;1;4;1;2;0;1;4;4;4;2;5;5;5;4;1;6;5;5;5;6;6;5;2;1;2;999;1966;1985;1;1966;2;1;     999;Magyar;6; ;2
425;1;3;1;1;1;0;999;2;0;2;0;2;999;2;999;2;1;2;6;6;3;6;6;6;6;4;6;6;1;4;1;3;2;2;6;1;6;1;6;6;4;6;6;999;2;2;3;1;1;2;1;4;5;6;2;6;5;5;5;2;6;6;5;6;5;6;6;2;2;2;999;2005;2007;1;999;2;1;     999;Magyar;1; ;2
426;1;3;2;1;1;0;999;4;0;3;3;3;999;2;4;2;2;1;6;6;6;6;6;6;6;3;6;6;2;4;4;3;5;2;5;5;5;2;5;5;4;5;5;999;3;2;4;1;3;3;2;5;5;5;1;5;5;5;999;5;5;5;5;6;6;6;6;4;5;2;999;1950;1;999;999;2;1;     999;Magyar;6; ;2
427;1;3;2;1;1;0;999;4;0;2;2;4;999;3;4;2;3;1;6;6;6;6;6;6;4;3;6;6;1;4;1;4;3;2;6;2;6;2;999;5;5;5;5;999;3;1;4;2;3;2;1;888;4;6;1;6;6;6;6;999;2;6;6;6;6;6;6;3;1;2;999;1955;1981;1;1955;2;1;     999;Roman;5; ;2
428;1;3;1;1;1;0;999;4;999;1;1;3;999;3;3;2;1;2;5;5;5;5;6;6;4;2;6;6;1;4;2;3;2;2;6;2;6;1;5;5;5;6;6;999;4;1;4;2;3;3;1;4;4;5;4;5;5;5;5;2;6;6;5;6;6;6;6;4;3;2;999;1960;1;999;999;2;1;     999;Roman;5; ;2
429;1;3;1;1;1;0;999;2;0;1;1;3;999;3;3;2;4;2;6;6;4;4;6;6;4;6;6;6;1;3;3;3;2;2;6;1;6;2;6;6;5;6;6;999;3;2;4;1;2;0;1;5;5;5;1;5;5;5;5;2;5;5;5;6;6;6;5;1;5;2;999;1982;2003;1;1982;1;1;     999;Magyar;5; ;2
430;1;3;1;1;0;1;999;999;3;1;1;999;3;3;4;4;3;6;6;6;1;6;6;6;5;4;6;6;4;4;2;4;2;1;6;1;6;1;6;6;5;6;6;999;2;1;4;0;3;2;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;1984;2007;1;1984;2;1;     999;Roman;10; ;2
431;1;3;1;1;1;1;999;3;0;0;0;2;999;999;999;1;3;3;6;6;4;6;6;6;999;5;6;6;1;3;4;4;3;1;6;999;999;1;999;6;999;999;6;999;3;2;4;1;3;3;1;6;6;6;6;6;6;6;999;1;999;6;6;6;5;6;6;3;1;2;999;1965;1985;999;999;2;1;     999;Roman;9; ;2
432;1;3;1;1;1;0;999;2;0;2;1;2;999;2;1;2;3;1;6;6;4;6;6;6;5;3;6;6;3;4;3;3;2;1;6;1;6;1;6;6;5;6;6;999;3;1;4;1;3;3;1;6;6;6;2;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;1983;2014;1;999;1;1;     999;Magyar;10; ;2
433;1;3;2;1;1;0;999;2;0;3;1;2;999;2;1;2;3;1;6;6;6;4;2;6;6;6;6;6;4;4;4;4;3;1;6;1;6;1;6;3;999;6;6;999;4;3;4;1;3;1;1;6;6;6;1;6;6;6;6;1;5;6;6;6;5;6;6;2;1;2;999;1982;2014;1;999;999;1;     999;Magyar;6; ;2
434;1;3;2;1;1;0;999;4;0;3;0;4;999;3;999;2;4;1;6;6;6;6;6;6;6;5;5;6;2;4;4;4;3;6;6;6;6;1;6;6;1;6;6;999;3;1;4;1;3;1;1;6;6;6;1;6;6;6;6;1;5;6;6;6;5;6;5;3;2;2;999;1956;1;999;999;2;1;     999;Magyar;6; ;2
435;1;3;2;1;0;0;999;0;0;3;2;999;999;2;4;4;1;1;6;6;5;6;5;6;6;5;5;6;3;4;3;4;3;2;6;1;6;2;6;6;3;6;5;999;4;2;4;1;2;0;1;4;4;5;2;5;6;5;5;2;6;6;6;6;6;6;6;3;3;1;2;1981;2011;2;999;1;1;     999;Magyar;11; ;2
436;1;3;2;1;1;0;999;4;0;0;0;4;999;999;999;2;3;1;6;6;6;6;6;6;6;4;6;6;4;4;4;4;2;6;6;6;6;1;6;5;5;6;6;999;3;0;4;1;3;3;1;6;5;6;5;6;6;6;6;1;6;6;6;6;6;6;6;3;3;2;999;1947;1;999;999;2;1;     999;Magyar;3; ;2
437;1;3;1;1;0;0;999;0;0;2;0;999;999;2;999;2;3;1;6;6;6;6;6;6;6;1;6;6;2;4;4;4;3;1;6;1;6;2;6;6;4;6;6;999;3;2;4;1;3;1;1;6;6;6;2;6;6;6;6;1;5;6;6;6;6;6;6;3;5;2;999;1982;1;999;999;2;1;     999;Roman;9; ;2
438;1;3;1;1;0;0;999;0;0;2;0;999;999;2;999;2;3;1;6;6;6;6;6;6;6;2;6;6;2;4;4;4;3;1;6;1;6;2;6;6;4;6;6;999;3;2;4;1;3;1;1;6;6;6;6;6;6;6;6;1;5;6;6;5;6;6;6;3;5;2;999;1954;1;999;999;2;1;     999;Roman;9; ;2
439;1;3;1;1;1;1;999;3;2;2;2;3;3;3;3;2;1;5;6;6;3;6;6;6;5;3;5;6;1;4;1;4;3;5;6;5;6;3;6;6;2;6;6;999;4;4;4;1;3;0;1;4;5;6;6;6;5;5;4;4;5;6;5;6;6;6;6;3;2;2;999;1971;1;999;999;2;1;     999;Magyar;9; ;2
440;1;3;1;1;1;1;999;3;2;1;1;3;2;2;2;2;3;4;6;6;4;6;6;6;6;4;6;6;4;4;4;4;4;1;6;1;6;1;6;6;1;6;6;999;3;2;4;1;3;3;1;6;6;6;1;6;6;6;6;999;3;6;6;5;5;6;6;2;1;2;999;1989;1;999;999;2;1;     999;Magyar;10; ;2
441;1;3;2;1;1;1;999;2;3;2;1;2;1;2;2;2;1;2;5;5;4;5;5;5;5;2;5;6;3;4;3;4;2;1;6;1;6;1;5;6;5;6;6;999;3;2;3;1;3;0;1;6;6;6;2;6;6;6;6;1;6;6;6;5;6;6;6;3;3;2;999;2004;1;999;999;2;1;     999;Magyar;1; ;2
442;1;3;1;1;1;1;999;3;1;1;0;1;999;3;999;2;1;1;6;6;6;6;6;6;6;4;5;6;4;4;4;4;1;1;6;1;6;2;6;6;1;6;6;999;0;1;4;1;3;0;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;1969;1;999;999;2;1;     999;Magyar;6; ;2
443;1;3;2;1;1;0;999;3;0;2;1;3;999;3;3;2;1;1;5;5;5;5;6;5;5;4;6;6;3;4;4;4;2;1;6;1;6;1;5;6;5;6;6;999;3;1;4;1;3;2;1;5;5;5;1;5;5;5;5;1;5;6;5;6;6;6;6;2;2;2;999;1971;1;999;999;2;1;     999;Magyar;5; ;2
444;1;3;2;1;1;1;999;2;1;2;2;3;1;3;3;2;2;1;5;3;2;6;6;6;6;5;6;6;1;3;3;4;1;1;6;6;6;1;999;6;999;999;6;999;3;0;4;1;1;0;1;6;999;999;1;6;999;999;999;1;4;999;999;5;4;6;6;2;2;2;999;2001;1;999;999;2;1;     999;Magyar;1; ;2
445;1;3;1;1;1;1;999;3;1;1;0;4;1;3;999;2;1;1;6;6;6;6;6;6;6;6;6;6;4;4;4;4;1;1;6;1;6;2;6;6;1;6;6;999;3;2;4;1;3;0;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;1974;1;999;999;2;1;     999;Magyar;6; ;2
446;1;3;1;1;1;1;999;4;2;2;1;3;2;2;2;2;1;3;6;6;4;6;6;6;6;4;6;6;4;4;4;4;3;1;6;1;6;1;6;6;1;6;6;999;3;2;4;1;3;3;1;6;6;6;1;6;6;6;6;999;3;6;6;4;6;6;6;2;1;2;999;1969;1;999;99;92;1;     999;Magyar;9; ;2
447;1;3;1;1;1;1;999;4;0;0;0;2;999;999;999;1;1;3;6;6;4;6;6;6;6;5;6;6;1;3;3;4;3;2;6;2;6;2;5;6;5;6;6;999;3;2;4;1;2;3;1;5;5;6;6;6;6;5;5;1;6;6;6;6;5;6;6;2;1;2;999;1958;1;999;999;2;1;     999;Magyar;6; ;2
448;1;3;1;1;1;1;999;3;2;1;0;3;2;2;999;2;3;4;5;5;4;6;6;5;4;3;6;6;2;4;3;3;3;1;6;2;6;2;6;6;5;6;6;999;4;1;4;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;5;5;6;6;2;1;2;999;1971;1;999;999;2;1;     999;Magyar;5; ;2
449;1;3;1;1;1;0;999;1;0;1;0;2;999;2;999;2;1;3;6;6;6;6;6;6;6;5;5;6;3;4;4;4;2;1;6;6;6;1;6;6;5;6;6;999;2;3;4;1;3;1;1;6;6;6;1;6;6;6;6;1;5;6;6;5;6;6;6;1;1;1;999;1998;1;999;999;2;1;     999;Roman;2; ;2
450;1;3;2;1;1;0;999;2;0;1;1;2;999;3;3;2;2;1;6;6;4;6;6;6;6;2;5;6;4;4;4;4;1;1;6;1;6;1;6;6;5;6;6;999;3;1;3;1;3;1;1;6;6;6;6;6;6;6;6;1;5;6;6;5;6;6;6;4;3;2;999;2002;1;999;999;2;999;     999;Magyar;1; ;2
451;2;4;1;1;0;0;0;3;2;0;2;1;1;999;3;3;3;2;5;5;3;5;6;6;3;5;4;6;1;3;3;3;3;3;5;2;6;3;5;5;5;2;5;5;1;2;0;2;3;2;2;5;4;4;3;6;6;5;5;3;6;6;6;6;6;6;6;2;2;2;999;1930;1;999;999;2;2;     999;Deutsch;6;9;2
452;2;4;1;0;0;0;0;3;2;0;2;1;1;999;3;2;2;2;5;5;3;5;6;6;3;5;4;6;2;4;3;3;3;3;5;2;5;3;5;5;5;2;5;5;2;2;0;2;3;2;2;5;4;4;3;6;6;5;5;3;6;6;6;6;6;6;6;2;2;2;999;1940;1;999;999;2;2;     999;Deutsch;5;4;2
453;2;4;2;0;0;0;0;3;2;0;2;1;1;999;3;3;3;2;5;5;3;5;6;6;3;5;4;6;2;4;3;3;3;3;5;2;5;3;5;5;2;6;6;5;0;3;0;0;2;0;2;5;4;4;3;5;6;5;5;2;5;6;5;5;6;6;6;2;2;2;999;1945;1;999;999;2;2;     999;Deutsch;5;3;2
454;2;4;2;0;0;0;0;3;2;0;2;1;1;999;3;3;3;2;5;5;3;5;6;6;4;5;5;6;2;4;3;3;3;3;5;2;5;1;6;6;1;6;6;6;0;1;0;0;2;1;2;5;4;4;3;5;6;5;5;2;5;6;5;3;4;4;6;2;1;2;999;1950;1;999;999;2;2;     999;Deutsch;4;4;2
455;2;4;2;0;0;0;0;3;2;0;2;1;1;999;3;3;2;2;5;5;2;5;6;6;6;4;4;6;2;4;4;4;2;2;5;3;6;1;5;5;2;5;5;4;0;2;0;0;1;1;3;5;4;4;2;4;5;5;5;2;5;6;5;3;4;4;6;2;1;2;999;1953;1981;2;999;2;2;     999;Deutsch;5;8;2
456;2;4;1;0;0;0;0;3;2;0;2;1;1;999;3;3;3;3;5;5;2;5;6;6;6;4;4;6;2;4;4;4;2;2;5;3;6;2;4;4;3;4;4;2;0;2;0;0;2;1;3;5;4;4;2;4;4;5;5;2;5;6;5;3;4;4;6;2;1;2;999;1955;1989;2;999;2;999;     999;Deutsch;4;3;2
457;2;4;1;0;0;0;0;3;2;0;2;1;1;999;3;3;3;3;5;5;2;5;6;6;6;4;4;6;3;4;4;4;2;2;5;3;6;2;4;4;2;4;4;3;0;1;0;0;3;2;3;5;4;4;2;4;5;5;5;2;5;5;5;3;5;5;6;3;2;2;999;1959;1;999;999;2;2;     999;Deutsch;4;8;2
458;2;4;1;0;0;0;0;3;2;1;2;2;2;3;3;3;3;3;5;5;2;5;6;6;6;4;4;6;3;4;4;4;2;2;5;3;6;2;4;4;1;4;4;3;0;1;0;0;2;1;3;5;4;5;2;5;6;4;5;3;5;6;5;2;3;4;6;3;2;2;999;1961;1992;2;999;2;2;     999;Deutsch;5;8;2
459;2;4;1;0;0;0;0;3;2;1;2;2;2;3;3;3;3;3;5;5;2;5;6;6;6;4;4;6;3;4;4;4;2;2;5;3;6;2;4;4;2;4;5;3;0;1;0;0;1;1;3;5;4;5;2;5;6;4;5;3;5;6;5;2;3;4;6;3;2;2;999;1965;1994;2;999;2;999;     999;Deutsch;6;12;2
460;2;4;1;0;0;0;0;4;2;1;3;2;2;3;3;3;3;3;5;5;2;4;6;6;6;4;4;6;3;4;4;4;2;2;5;3;6;2;4;4;2;4;5;3;0;3;0;0;2;2;3;5;5;5;2;6;6;4;5;3;5;6;5;2;3;4;6;3;2;1;2;1969;1989;2;999;2;2;     999;Deutsch;6;10;2
461;2;4;1;0;0;0;0;3;2;1;2;1;1;1;3;2;3;2;5;4;4;4;4;6;5;3;3;5;2;3;3;3;3;3;4;4;5;3;4;5;2;5;4;5;0;2;0;0;3;2;2;5;3;4;2;5;5;4;4;3;4;5;5;4;5;5;6;3;2;2;999;1972;2005;2;999;1;2;     999;Deutsch;6;11;2
462;2;4;2;0;0;0;0;3;2;1;2;1;1;1;3;2;3;2;5;4;4;4;4;6;6;5;3;5;2;4;3;3;3;3;4;3;5;3;4;5;2;5;4;5;0;1;0;0;1;0;3;4;4;4;4;5;5;4;4;3;4;5;5;1;4;4;6;2;1;2;999;1979;1999;2;999;2;2;     999;Deutsch;6;11;2
463;2;4;1;0;0;0;0;3;2;1;2;1;1;1;3;2;3;2;5;4;4;4;4;6;6;5;3;5;2;4;3;3;3;3;4;3;5;3;4;5;2;4;3;5;0;1;0;0;2;2;3;4;4;4;4;5;5;5;5;2;6;6;6;2;4;4;6;3;2;1;1;1975;1;999;999;2;2;     999;Deutsch;6;10;2
464;2;4;2;1;0;0;0;3;2;1;2;1;1;1;3;2;3;2;5;5;3;5;5;6;3;3;3;6;1;3;3;3;3;3;4;3;4;2;5;5;2;5;5;5;0;3;0;1;2;1;2;5;4;4;3;5;5;4;5;3;5;6;5;3;4;5;6;3;2;2;999;1960;1995;2;999;2;2;     999;Deutsch;6;9;2
465;2;4;1;1;0;0;0;3;2;1;2;1;1;1;3;2;3;2;5;5;3;5;5;6;3;3;3;6;1;3;3;3;3;3;4;3;4;2;4;5;2;4;5;5;0;2;0;2;2;0;2;5;5;5;2;4;5;4;5;3;5;6;5;3;4;5;6;3;2;2;999;1965;1;999;999;2;2;     999;Deutsch;6;8;2
466;2;4;2;1;0;0;0;3;2;1;2;1;1;1;3;2;2;2;5;5;3;5;5;6;3;3;3;6;1;4;3;3;3;3;4;3;4;2;4;5;3;4;5;5;0;3;0;1;2;1;1;5;5;5;2;4;5;4;5;3;5;6;5;3;4;5;6;3;2;2;999;1969;2;2002;999;2;2;     999;Deutsch;6;10;2
467;2;4;1;1;0;0;0;3;2;1;2;1;1;1;3;2;2;2;5;5;3;5;5;6;4;4;4;5;1;4;3;3;3;3;4;3;4;2;4;5;3;4;5;5;0;1;0;1;3;2;2;5;5;5;2;4;5;4;5;1;4;6;6;4;4;5;6;3;2;2;999;1961;1999;1;999;2;2;     999;Deutsch;5;4;2
468;2;4;2;1;0;0;0;3;2;1;2;1;1;1;3;2;2;2;5;5;3;5;5;5;4;4;4;5;1;3;2;2;3;3;4;3;6;2;4;5;1;4;4;4;0;2;0;1;1;0;2;5;5;5;2;4;5;5;5;1;4;6;6;4;4;5;6;3;2;2;999;1963;2000;1;999;2;2;     999;Deutsch;6;8;2
469;2;4;1;1;0;0;0;3;2;1;2;1;1;1;3;2;3;2;5;5;3;5;5;5;4;4;4;5;2;3;2;2;3;3;4;3;6;2;4;5;2;4;4;4;1;2;0;1;2;0;2;5;5;5;2;4;5;5;5;2;4;5;6;4;4;5;6;3;2;1;2;1950;1;999;999;2;2;     999;Deutsch;5;4;2
470;2;4;2;1;0;0;0;3;2;1;2;1;1;1;3;3;3;2;5;5;3;5;5;5;4;4;4;5;2;4;3;3;3;3;4;3;5;2;5;5;1;5;5;5;1;2;0;1;3;2;2;5;5;5;2;4;5;6;6;2;6;6;6;4;4;5;6;3;2;2;999;1953;1;999;999;2;2;     999;Deutsch;4;4;2
471;2;4;2;1;0;0;0;4;0;0;2;1;999;999;3;2;1;3;5;4;3;5;5;6;6;4;4;6;2;4;3;3;3;3;4;3;5;3;4;5;3;4;5;5;0;2;0;1;2;1;1;5;4;4;3;5;5;4;4;4;5;5;5;4;5;5;6;3;2;2;999;2000;1;999;999;2;2;     999;Deutsch;5;10;2
472;2;4;1;0;0;0;0;4;0;0;1;1;999;999;3;1;1;3;5;4;3;5;5;6;5;4;3;6;2;4;4;3;3;3;4;3;5;3;4;5;3;4;5;5;0;2;0;0;2;1;1;5;4;4;3;5;5;4;4;4;5;5;5;4;5;5;6;3;2;2;999;1991;1;999;999;1;1; ;Deutsch;5;9;1
